step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.425000,8.475000,169,148,0.003788
1,7.475000,8.475000,169,149,0.000000
2,7.475000,8.525000,170,149,0.000000
3,7.475000,8.575000,171,149,0.013008
4,7.525000,8.575000,171,150,0.000000
5,7.525000,8.525000,170,150,0.000000
6,7.525000,8.575000,171,150,0.001715
7,7.575000,8.575000,171,151,0.017138
8,7.575000,8.625000,172,151,0.000000
9,7.575000,8.675000,173,151,0.008214
10,7.575000,8.725000,174,151,0.011654
11,7.575000,8.675000,173,151,0.000000
12,7.625000,8.675000,173,152,0.014508
13,7.625000,8.725000,174,152,0.000000
14,7.625000,8.775000,175,152,0.000000
15,7.625000,8.825000,176,152,0.000000
16,7.625000,8.875000,177,152,0.000000
17,7.625000,8.825000,176,152,0.012102
18,7.675000,8.825000,176,153,0.000000
19,7.675000,8.875000,177,153,0.004002
20,7.675000,8.925000,178,153,0.000000
21,7.675000,8.975000,179,153,0.011539
22,7.725000,8.975000,179,154,0.017650
23,7.725000,9.025000,180,154,0.003141
24,7.775000,9.025000,180,155,0.001543
25,7.775000,9.075000,181,155,0.000076
26,7.825000,9.075000,181,156,0.000000
27,7.825000,9.125000,182,156,0.000000
28,7.825000,9.175000,183,156,0.000000
29,7.825000,9.225000,184,156,0.016947
30,7.825000,9.275000,185,156,0.001669
31,7.825000,9.325000,186,156,0.000000
32,7.825000,9.375000,187,156,0.020834
33,7.875000,9.375000,187,157,0.000000
34,7.875000,9.425000,188,157,0.002114
35,7.825000,9.425000,188,156,0.000000
36,7.875000,9.425000,188,157,0.001599
37,7.825000,9.425000,188,156,0.001215
38,7.825000,9.475000,189,156,0.012841
39,7.875000,9.475000,189,157,0.000000
40,7.825000,9.475000,189,156,0.000000
41,7.825000,9.525000,190,156,0.006819
42,7.825000,9.575000,191,156,0.000004
43,7.825000,9.625000,192,156,0.015978
44,7.825000,9.675000,193,156,0.000000
45,7.775000,9.675000,193,155,0.000000
46,7.825000,9.675000,193,156,0.000000
47,7.775000,9.675000,193,155,0.003506
48,7.775000,9.725000,194,155,0.002935
49,7.775000,9.675000,193,155,0.014115
