step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.625000,9.025000,180,92,0.000645
1,4.575000,9.025000,180,91,0.002490
2,4.625000,9.025000,180,92,0.000000
3,4.675000,9.025000,180,93,0.000000
4,4.675000,9.075000,181,93,0.000000
5,4.675000,9.025000,180,93,0.000000
6,4.725000,9.025000,180,94,0.010895
7,4.675000,9.025000,180,93,0.000000
8,4.675000,9.075000,181,93,0.000000
9,4.675000,9.125000,182,93,0.007847
10,4.675000,9.175000,183,93,0.026271
11,4.675000,9.125000,182,93,0.000000
12,4.675000,9.075000,181,93,0.000000
13,4.725000,9.075000,181,94,0.000000
14,4.775000,9.075000,181,95,0.015871
15,4.725000,9.075000,181,94,0.008644
16,4.725000,9.025000,180,94,0.000000
17,4.675000,9.025000,180,93,0.005931
18,4.625000,9.025000,180,92,0.013287
19,4.575000,9.025000,180,91,0.000000
20,4.575000,8.975000,179,91,0.000000
21,4.575000,8.925000,178,91,0.000000
22,4.575000,8.875000,177,91,0.000000
23,4.575000,8.925000,178,91,0.004079
24,4.625000,8.925000,178,92,0.000000
25,4.675000,8.925000,178,93,0.000000
26,4.725000,8.925000,178,94,0.008790
27,4.725000,8.975000,179,94,0.005039
28,4.775000,8.975000,179,95,0.000000
29,4.775000,9.025000,180,95,0.010659
30,4.725000,9.025000,180,94,0.000000
31,4.775000,9.025000,180,95,0.002477
32,4.825000,9.025000,180,96,0.000320
33,4.825000,9.075000,181,96,0.000000
34,4.775000,9.075000,181,95,0.003129
35,4.775000,9.025000,180,95,0.000000
36,4.825000,9.025000,180,96,0.000000
37,4.825000,9.075000,181,96,0.022234
38,4.875000,9.075000,181,97,0.010940
39,4.925000,9.075000,181,98,0.002360
40,4.925000,9.125000,182,98,0.000000
41,4.925000,9.075000,181,98,0.000000
42,4.925000,9.125000,182,98,0.000000
43,4.925000,9.175000,183,98,0.003567
44,4.925000,9.225000,184,98,0.000000
45,4.975000,9.225000,184,99,0.000000
46,4.925000,9.225000,184,98,0.000000
47,4.925000,9.275000,185,98,0.000000
48,4.925000,9.325000,186,98,0.004733
49,4.925000,9.275000,185,98,0.000000
