step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.625000,2.125000,42,132,0.000000
1,6.625000,2.075000,41,132,0.000000
2,6.625000,2.125000,42,132,0.010520
3,6.625000,2.175000,43,132,0.007746
4,6.625000,2.225000,44,132,0.000828
5,6.625000,2.275000,45,132,0.000000
6,6.625000,2.225000,44,132,0.000000
7,6.625000,2.275000,45,132,0.005591
8,6.625000,2.325000,46,132,0.009261
9,6.625000,2.375000,47,132,0.021403
10,6.625000,2.425000,48,132,0.000000
11,6.625000,2.375000,47,132,0.000000
12,6.625000,2.425000,48,132,0.000322
13,6.625000,2.475000,49,132,0.000000
14,6.575000,2.475000,49,131,0.003631
15,6.625000,2.475000,49,132,0.000000
16,6.625000,2.525000,50,132,0.000000
17,6.625000,2.575000,51,132,0.000000
18,6.625000,2.625000,52,132,0.000539
19,6.675000,2.625000,52,133,0.000000
20,6.725000,2.625000,52,134,0.000000
21,6.775000,2.625000,52,135,0.004472
22,6.775000,2.575000,51,135,0.005903
23,6.775000,2.625000,52,135,0.001499
24,6.825000,2.625000,52,136,0.003912
25,6.775000,2.625000,52,135,0.003036
26,6.775000,2.575000,51,135,0.010934
27,6.775000,2.625000,52,135,0.006290
28,6.775000,2.675000,53,135,0.000510
29,6.775000,2.725000,54,135,0.000000
30,6.825000,2.725000,54,136,0.015989
31,6.875000,2.725000,54,137,0.000000
32,6.875000,2.775000,55,137,0.000000
33,6.875000,2.825000,56,137,0.013534
34,6.925000,2.825000,56,138,0.000000
35,6.925000,2.875000,57,138,0.000000
36,6.925000,2.825000,56,138,0.011591
37,6.925000,2.875000,57,138,0.002249
38,6.925000,2.925000,58,138,0.000000
39,6.975000,2.925000,58,139,0.002472
40,6.975000,2.975000,59,139,0.000857
41,7.025000,2.975000,59,140,0.000000
42,7.025000,3.025000,60,140,0.010128
43,6.975000,3.025000,60,139,0.000000
44,7.025000,3.025000,60,140,0.002751
45,7.025000,2.975000,59,140,0.000000
46,7.025000,3.025000,60,140,0.007368
47,7.025000,3.075000,61,140,0.000000
48,7.075000,3.075000,61,141,0.012677
49,7.075000,3.125000,62,141,0.016655
