step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.725000,4.625000,92,154,0.006772
1,7.725000,4.675000,93,154,0.000000
2,7.775000,4.675000,93,155,0.009769
3,7.725000,4.675000,93,154,0.000000
4,7.775000,4.675000,93,155,0.000000
5,7.775000,4.725000,94,155,0.000000
6,7.725000,4.725000,94,154,0.013237
7,7.725000,4.675000,93,154,0.002471
8,7.675000,4.675000,93,153,0.000000
9,7.675000,4.725000,94,153,0.001478
10,7.625000,4.725000,94,152,0.006277
11,7.575000,4.725000,94,151,0.000000
12,7.625000,4.725000,94,152,0.000000
13,7.575000,4.725000,94,151,0.000000
14,7.525000,4.725000,94,150,0.003775
15,7.475000,4.725000,94,149,0.000000
16,7.525000,4.725000,94,150,0.000000
17,7.525000,4.775000,95,150,0.005811
18,7.575000,4.775000,95,151,0.000000
19,7.575000,4.725000,94,151,0.006922
20,7.575000,4.675000,93,151,0.019374
21,7.625000,4.675000,93,152,0.000000
22,7.625000,4.725000,94,152,0.002694
23,7.675000,4.725000,94,153,0.000000
24,7.675000,4.775000,95,153,0.000000
25,7.725000,4.775000,95,154,0.004578
26,7.775000,4.775000,95,155,0.000748
27,7.725000,4.775000,95,154,0.000469
28,7.675000,4.775000,95,153,0.000000
29,7.675000,4.825000,96,153,0.016618
30,7.675000,4.875000,97,153,0.000000
31,7.675000,4.825000,96,153,0.000000
32,7.675000,4.875000,97,153,0.016417
33,7.625000,4.875000,97,152,0.000000
34,7.625000,4.925000,98,152,0.005023
35,7.575000,4.925000,98,151,0.005674
36,7.575000,4.975000,99,151,0.000000
37,7.525000,4.975000,99,150,0.000000
38,7.575000,4.975000,99,151,0.016502
39,7.575000,4.925000,98,151,0.013631
40,7.575000,4.975000,99,151,0.001303
41,7.575000,4.925000,98,151,0.004568
42,7.525000,4.925000,98,150,0.011889
43,7.475000,4.925000,98,149,0.013665
44,7.475000,4.975000,99,149,0.007629
45,7.525000,4.975000,99,150,0.000000
46,7.575000,4.975000,99,151,0.000000
47,7.625000,4.975000,99,152,0.003413
48,7.625000,4.925000,98,152,0.023948
49,7.575000,4.925000,98,151,0.003932
