step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.275000,6.675000,133,225,0.000000
1,11.275000,6.625000,132,225,0.008575
2,11.275000,6.575000,131,225,0.015521
3,11.225000,6.575000,131,224,0.000000
4,11.275000,6.575000,131,225,0.009548
5,11.325000,6.575000,131,226,0.000000
6,11.375000,6.575000,131,227,0.000000
7,11.375000,6.525000,130,227,0.000000
8,11.425000,6.525000,130,228,0.006276
9,11.475000,6.525000,130,229,0.000000
10,11.425000,6.525000,130,228,0.000000
11,11.475000,6.525000,130,229,0.000919
12,11.525000,6.525000,130,230,0.000000
13,11.525000,6.475000,129,230,0.000000
14,11.525000,6.425000,128,230,0.003815
15,11.525000,6.475000,129,230,0.000000
16,11.525000,6.525000,130,230,0.030376
17,11.475000,6.525000,130,229,0.003357
18,11.525000,6.525000,130,230,0.000000
19,11.525000,6.475000,129,230,0.014129
20,11.475000,6.475000,129,229,0.000000
21,11.425000,6.475000,129,228,0.004589
22,11.375000,6.475000,129,227,0.017276
23,11.425000,6.475000,129,228,0.000000
24,11.425000,6.425000,128,228,0.000000
25,11.425000,6.475000,129,228,0.010201
26,11.425000,6.525000,130,228,0.002194
27,11.425000,6.475000,129,228,0.007710
28,11.375000,6.475000,129,227,0.000000
29,11.325000,6.475000,129,226,0.000000
30,11.325000,6.425000,128,226,0.000000
31,11.275000,6.425000,128,225,0.021358
32,11.275000,6.475000,129,225,0.000000
33,11.275000,6.425000,128,225,0.000519
34,11.325000,6.425000,128,226,0.009110
35,11.325000,6.475000,129,226,0.009828
36,11.325000,6.525000,130,226,0.005000
37,11.325000,6.475000,129,226,0.008093
38,11.325000,6.425000,128,226,0.001433
39,11.275000,6.425000,128,225,0.001601
40,11.275000,6.475000,129,225,0.004664
41,11.275000,6.525000,130,225,0.000000
42,11.275000,6.575000,131,225,0.000000
43,11.325000,6.575000,131,226,0.000000
44,11.375000,6.575000,131,227,0.000000
45,11.375000,6.525000,130,227,0.000000
46,11.425000,6.525000,130,228,0.010326
47,11.425000,6.475000,129,228,0.000000
48,11.375000,6.475000,129,227,0.000000
49,11.325000,6.475000,129,226,0.017708
