step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.175000,8.375000,167,163,0.000000
1,8.225000,8.375000,167,164,0.008731
2,8.225000,8.425000,168,164,0.000000
3,8.225000,8.375000,167,164,0.000369
4,8.275000,8.375000,167,165,0.000000
5,8.325000,8.375000,167,166,0.012212
6,8.325000,8.425000,168,166,0.012737
7,8.375000,8.425000,168,167,0.000000
8,8.425000,8.425000,168,168,0.003400
9,8.425000,8.375000,167,168,0.000000
10,8.425000,8.425000,168,168,0.009898
11,8.475000,8.425000,168,169,0.010176
12,8.525000,8.425000,168,170,0.005406
13,8.475000,8.425000,168,169,0.000000
14,8.425000,8.425000,168,168,0.000000
15,8.475000,8.425000,168,169,0.011990
16,8.525000,8.425000,168,170,0.000000
17,8.475000,8.425000,168,169,0.007052
18,8.425000,8.425000,168,168,0.003457
19,8.425000,8.475000,169,168,0.013484
20,8.425000,8.425000,168,168,0.008667
21,8.375000,8.425000,168,167,0.000529
22,8.375000,8.475000,169,167,0.000509
23,8.375000,8.425000,168,167,0.008727
24,8.325000,8.425000,168,166,0.005909
25,8.275000,8.425000,168,165,0.000000
26,8.225000,8.425000,168,164,0.000000
27,8.175000,8.425000,168,163,0.000000
28,8.175000,8.375000,167,163,0.003601
29,8.175000,8.325000,166,163,0.008137
30,8.175000,8.275000,165,163,0.014651
31,8.175000,8.225000,164,163,0.016112
32,8.175000,8.275000,165,163,0.000000
33,8.225000,8.275000,165,164,0.000000
34,8.225000,8.325000,166,164,0.000749
35,8.225000,8.375000,167,164,0.000000
36,8.175000,8.375000,167,163,0.005994
37,8.125000,8.375000,167,162,0.002627
38,8.125000,8.325000,166,162,0.000000
39,8.075000,8.325000,166,161,0.006253
40,8.025000,8.325000,166,160,0.000259
41,7.975000,8.325000,166,159,0.000000
42,8.025000,8.325000,166,160,0.005532
43,8.025000,8.275000,165,160,0.003209
44,8.075000,8.275000,165,161,0.000000
45,8.025000,8.275000,165,160,0.000000
46,8.025000,8.325000,166,160,0.000013
47,8.025000,8.275000,165,160,0.001729
48,8.075000,8.275000,165,161,0.016619
49,8.125000,8.275000,165,162,0.016314
