step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,12.725000,12.525000,250,254,0.016544
1,12.725000,12.475000,249,254,0.009320
2,12.775000,12.475000,249,255,0.005041
3,12.725000,12.475000,249,254,0.000000
4,12.775000,12.475000,249,255,0.009597
5,12.725000,12.475000,249,254,0.009255
6,12.725000,12.425000,248,254,0.000000
7,12.725000,12.375000,247,254,0.002210
8,12.775000,12.375000,247,255,0.000000
9,12.775000,12.325000,246,255,0.000000
10,12.775000,12.375000,247,255,0.024966
11,12.775000,12.425000,248,255,0.000000
12,12.775000,12.475000,249,255,0.000000
13,12.725000,12.475000,249,254,0.011338
14,12.775000,12.475000,249,255,0.014329
15,12.725000,12.475000,249,254,0.020447
16,12.675000,12.475000,249,253,0.000000
17,12.675000,12.425000,248,253,0.000000
18,12.625000,12.425000,248,252,0.000000
19,12.625000,12.475000,249,252,0.000000
20,12.675000,12.475000,249,253,0.010423
21,12.675000,12.425000,248,253,0.017508
22,12.675000,12.475000,249,253,0.001710
23,12.625000,12.475000,249,252,0.005488
24,12.575000,12.475000,249,251,0.000000
25,12.625000,12.475000,249,252,0.020111
26,12.625000,12.425000,248,252,0.012045
27,12.625000,12.475000,249,252,0.006334
28,12.575000,12.475000,249,251,0.005629
29,12.575000,12.525000,250,251,0.014778
30,12.625000,12.525000,250,252,0.000000
31,12.575000,12.525000,250,251,0.008823
32,12.525000,12.525000,250,250,0.001202
33,12.525000,12.475000,249,250,0.001141
34,12.475000,12.475000,249,249,0.000000
35,12.425000,12.475000,249,248,0.000000
36,12.375000,12.475000,249,247,0.000000
37,12.375000,12.425000,248,247,0.012810
38,12.325000,12.425000,248,246,0.009279
39,12.275000,12.425000,248,245,0.000000
40,12.275000,12.475000,249,245,0.000000
41,12.275000,12.525000,250,245,0.000000
42,12.275000,12.575000,251,245,0.008145
43,12.225000,12.575000,251,244,0.000201
44,12.225000,12.625000,252,244,0.008617
45,12.175000,12.625000,252,243,0.000000
46,12.225000,12.625000,252,244,0.000000
47,12.225000,12.675000,253,244,0.002755
48,12.225000,12.725000,254,244,0.000000
49,12.225000,12.775000,255,244,0.004101
