step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.875000,9.175000,183,97,0.005963
1,4.925000,9.175000,183,98,0.013533
2,4.975000,9.175000,183,99,0.000000
3,4.975000,9.125000,182,99,0.000000
4,5.025000,9.125000,182,100,0.028418
5,5.025000,9.175000,183,100,0.000000
6,5.025000,9.125000,182,100,0.000000
7,4.975000,9.125000,182,99,0.000000
8,4.975000,9.075000,181,99,0.003800
9,5.025000,9.075000,181,100,0.000000
10,5.075000,9.075000,181,101,0.003737
11,5.075000,9.025000,180,101,0.000000
12,5.075000,8.975000,179,101,0.000000
13,5.125000,8.975000,179,102,0.000000
14,5.125000,8.925000,178,102,0.000000
15,5.125000,8.875000,177,102,0.008962
16,5.175000,8.875000,177,103,0.000000
17,5.175000,8.825000,176,103,0.015672
18,5.125000,8.825000,176,102,0.009751
19,5.175000,8.825000,176,103,0.014610
20,5.125000,8.825000,176,102,0.011863
21,5.175000,8.825000,176,103,0.000000
22,5.175000,8.775000,175,103,0.009501
23,5.175000,8.725000,174,103,0.008017
24,5.225000,8.725000,174,104,0.005672
25,5.275000,8.725000,174,105,0.002746
26,5.275000,8.675000,173,105,0.009757
27,5.325000,8.675000,173,106,0.000000
28,5.325000,8.625000,172,106,0.000000
29,5.325000,8.675000,173,106,0.000000
30,5.325000,8.625000,172,106,0.000000
31,5.275000,8.625000,172,105,0.002857
32,5.325000,8.625000,172,106,0.003742
33,5.325000,8.575000,171,106,0.009711
34,5.325000,8.625000,172,106,0.004611
35,5.325000,8.575000,171,106,0.000510
36,5.375000,8.575000,171,107,0.000000
37,5.425000,8.575000,171,108,0.000000
38,5.425000,8.525000,170,108,0.010749
39,5.425000,8.575000,171,108,0.000000
40,5.425000,8.525000,170,108,0.000000
41,5.475000,8.525000,170,109,0.000000
42,5.475000,8.475000,169,109,0.012629
43,5.475000,8.525000,170,109,0.000000
44,5.475000,8.475000,169,109,0.000000
45,5.525000,8.475000,169,110,0.000000
46,5.575000,8.475000,169,111,0.003495
47,5.575000,8.425000,168,111,0.000000
48,5.525000,8.425000,168,110,0.020310
49,5.525000,8.475000,169,110,0.006713
