step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,1.525000,2.775000,55,30,0.010178
1,1.475000,2.775000,55,29,0.000000
2,1.475000,2.825000,56,29,0.000000
3,1.425000,2.825000,56,28,0.005562
4,1.375000,2.825000,56,27,0.000000
5,1.425000,2.825000,56,28,0.000000
6,1.475000,2.825000,56,29,0.000000
7,1.475000,2.875000,57,29,0.005623
8,1.525000,2.875000,57,30,0.000000
9,1.525000,2.825000,56,30,0.000000
10,1.525000,2.875000,57,30,0.000000
11,1.475000,2.875000,57,29,0.000843
12,1.475000,2.925000,58,29,0.009659
13,1.475000,2.875000,57,29,0.000000
14,1.475000,2.925000,58,29,0.000000
15,1.425000,2.925000,58,28,0.006137
16,1.425000,2.875000,57,28,0.007194
17,1.425000,2.825000,56,28,0.001060
18,1.425000,2.775000,55,28,0.000463
19,1.425000,2.825000,56,28,0.009312
20,1.375000,2.825000,56,27,0.000000
21,1.375000,2.875000,57,27,0.000000
22,1.325000,2.875000,57,26,0.000000
23,1.375000,2.875000,57,27,0.001814
24,1.425000,2.875000,57,28,0.012852
25,1.425000,2.825000,56,28,0.000000
26,1.475000,2.825000,56,29,0.007126
27,1.525000,2.825000,56,30,0.000000
28,1.525000,2.775000,55,30,0.000000
29,1.525000,2.725000,54,30,0.000000
30,1.525000,2.675000,53,30,0.007262
31,1.475000,2.675000,53,29,0.014367
32,1.425000,2.675000,53,28,0.011976
33,1.375000,2.675000,53,27,0.002403
34,1.425000,2.675000,53,28,0.000000
35,1.475000,2.675000,53,29,0.010527
36,1.525000,2.675000,53,30,0.002681
37,1.525000,2.725000,54,30,0.000000
38,1.525000,2.675000,53,30,0.003277
39,1.575000,2.675000,53,31,0.000000
40,1.525000,2.675000,53,30,0.000000
41,1.475000,2.675000,53,29,0.004298
42,1.475000,2.625000,52,29,0.000000
43,1.475000,2.575000,51,29,0.000000
44,1.525000,2.575000,51,30,0.000000
45,1.525000,2.625000,52,30,0.004504
46,1.575000,2.625000,52,31,0.002374
47,1.625000,2.625000,52,32,0.003046
48,1.625000,2.575000,51,32,0.000000
49,1.625000,2.625000,52,32,0.001024
