step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.925000,2.025000,40,138,0.000000
1,6.875000,2.025000,40,137,0.001779
2,6.825000,2.025000,40,136,0.006059
3,6.775000,2.025000,40,135,0.003335
4,6.825000,2.025000,40,136,0.016801
5,6.825000,2.075000,41,136,0.000000
6,6.775000,2.075000,41,135,0.000000
7,6.775000,2.025000,40,135,0.015087
8,6.725000,2.025000,40,134,0.000000
9,6.725000,2.075000,41,134,0.007071
10,6.675000,2.075000,41,133,0.000000
11,6.625000,2.075000,41,132,0.012343
12,6.575000,2.075000,41,131,0.019106
13,6.525000,2.075000,41,130,0.003651
14,6.525000,2.125000,42,130,0.000000
15,6.475000,2.125000,42,129,0.013635
16,6.425000,2.125000,42,128,0.000000
17,6.375000,2.125000,42,127,0.001756
18,6.325000,2.125000,42,126,0.008798
19,6.275000,2.125000,42,125,0.000693
20,6.225000,2.125000,42,124,0.009635
21,6.175000,2.125000,42,123,0.007360
22,6.175000,2.175000,43,123,0.000000
23,6.175000,2.225000,44,123,0.001552
24,6.175000,2.275000,45,123,0.019555
25,6.175000,2.325000,46,123,0.024350
26,6.175000,2.375000,47,123,0.020336
27,6.175000,2.425000,48,123,0.010985
28,6.175000,2.475000,49,123,0.006846
29,6.225000,2.475000,49,124,0.001063
30,6.175000,2.475000,49,123,0.000000
31,6.175000,2.525000,50,123,0.003874
32,6.175000,2.475000,49,123,0.014369
33,6.175000,2.525000,50,123,0.011764
34,6.175000,2.575000,51,123,0.005671
35,6.175000,2.625000,52,123,0.006552
36,6.175000,2.675000,53,123,0.011081
37,6.125000,2.675000,53,122,0.015419
38,6.125000,2.725000,54,122,0.013209
39,6.175000,2.725000,54,123,0.007529
40,6.125000,2.725000,54,122,0.022340
41,6.125000,2.775000,55,122,0.019681
42,6.125000,2.825000,56,122,0.002994
43,6.125000,2.875000,57,122,0.023741
44,6.075000,2.875000,57,121,0.013779
45,6.075000,2.925000,58,121,0.037604
46,6.075000,2.975000,59,121,0.009893
47,6.075000,3.025000,60,121,0.012483
48,6.125000,3.025000,60,122,0.026894
49,6.075000,3.025000,60,121,0.007456
