step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.475000,9.725000,194,229,0.010405
1,11.425000,9.725000,194,228,0.000000
2,11.375000,9.725000,194,227,0.000000
3,11.325000,9.725000,194,226,0.000495
4,11.325000,9.675000,193,226,0.000000
5,11.375000,9.675000,193,227,0.000000
6,11.375000,9.625000,192,227,0.005683
7,11.375000,9.675000,193,227,0.002261
8,11.375000,9.725000,194,227,0.000000
9,11.375000,9.775000,195,227,0.000000
10,11.375000,9.725000,194,227,0.006297
11,11.425000,9.725000,194,228,0.006080
12,11.475000,9.725000,194,229,0.010918
13,11.475000,9.775000,195,229,0.005859
14,11.425000,9.775000,195,228,0.002437
15,11.475000,9.775000,195,229,0.000000
16,11.475000,9.825000,196,229,0.000000
17,11.475000,9.875000,197,229,0.005606
18,11.425000,9.875000,197,228,0.010721
19,11.425000,9.925000,198,228,0.010631
20,11.475000,9.925000,198,229,0.000000
21,11.475000,9.875000,197,229,0.004006
22,11.475000,9.825000,196,229,0.015033
23,11.475000,9.775000,195,229,0.000000
24,11.475000,9.725000,194,229,0.009048
25,11.425000,9.725000,194,228,0.002334
26,11.425000,9.675000,193,228,0.003450
27,11.475000,9.675000,193,229,0.007106
28,11.475000,9.625000,192,229,0.001810
29,11.425000,9.625000,192,228,0.010557
30,11.425000,9.575000,191,228,0.015917
31,11.425000,9.525000,190,228,0.004129
32,11.425000,9.575000,191,228,0.006112
33,11.425000,9.525000,190,228,0.000000
34,11.375000,9.525000,190,227,0.007101
35,11.375000,9.575000,191,227,0.018479
36,11.375000,9.625000,192,227,0.000000
37,11.425000,9.625000,192,228,0.003785
38,11.475000,9.625000,192,229,0.000000
39,11.475000,9.575000,191,229,0.000000
40,11.425000,9.575000,191,228,0.008695
41,11.475000,9.575000,191,229,0.017602
42,11.475000,9.625000,192,229,0.003654
43,11.475000,9.675000,193,229,0.000000
44,11.475000,9.625000,192,229,0.011694
45,11.425000,9.625000,192,228,0.009126
46,11.425000,9.675000,193,228,0.001688
47,11.425000,9.625000,192,228,0.001507
48,11.475000,9.625000,192,229,0.008293
49,11.425000,9.625000,192,228,0.002752
