step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.425000,11.775000,235,48,0.000000
1,2.425000,11.825000,236,48,0.000000
2,2.475000,11.825000,236,49,0.022409
3,2.525000,11.825000,236,50,0.000000
4,2.575000,11.825000,236,51,0.000000
5,2.575000,11.875000,237,51,0.010854
6,2.625000,11.875000,237,52,0.017188
7,2.575000,11.875000,237,51,0.000000
8,2.625000,11.875000,237,52,0.000000
9,2.675000,11.875000,237,53,0.000000
10,2.725000,11.875000,237,54,0.002942
11,2.725000,11.925000,238,54,0.000000
12,2.775000,11.925000,238,55,0.000000
13,2.825000,11.925000,238,56,0.000000
14,2.875000,11.925000,238,57,0.000000
15,2.925000,11.925000,238,58,0.000000
16,2.925000,11.975000,239,58,0.002781
17,2.925000,11.925000,238,58,0.000000
18,2.925000,11.975000,239,58,0.000000
19,2.925000,11.925000,238,58,0.002815
20,2.975000,11.925000,238,59,0.007745
21,2.975000,11.875000,237,59,0.000000
22,3.025000,11.875000,237,60,0.026962
23,3.025000,11.825000,236,60,0.026159
24,3.075000,11.825000,236,61,0.003796
25,3.075000,11.775000,235,61,0.000746
26,3.125000,11.775000,235,62,0.003833
27,3.125000,11.825000,236,62,0.008872
28,3.125000,11.775000,235,62,0.000000
29,3.175000,11.775000,235,63,0.000000
30,3.175000,11.725000,234,63,0.026803
31,3.225000,11.725000,234,64,0.023666
32,3.175000,11.725000,234,63,0.012344
33,3.225000,11.725000,234,64,0.011901
34,3.225000,11.675000,233,64,0.000333
35,3.275000,11.675000,233,65,0.002264
36,3.325000,11.675000,233,66,0.013172
37,3.325000,11.625000,232,66,0.000000
38,3.375000,11.625000,232,67,0.024930
39,3.325000,11.625000,232,66,0.006143
40,3.375000,11.625000,232,67,0.015741
41,3.375000,11.575000,231,67,0.019102
42,3.425000,11.575000,231,68,0.017973
43,3.375000,11.575000,231,67,0.000000
44,3.425000,11.575000,231,68,0.008247
45,3.425000,11.525000,230,68,0.005822
46,3.475000,11.525000,230,69,0.004740
47,3.475000,11.475000,229,69,0.017158
48,3.525000,11.475000,229,70,0.014446
49,3.525000,11.425000,228,70,0.010636
