step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.075000,0.975000,19,61,0.001431
1,3.125000,0.975000,19,62,0.015063
2,3.125000,1.025000,20,62,0.000000
3,3.075000,1.025000,20,61,0.000000
4,3.125000,1.025000,20,62,0.009589
5,3.125000,1.075000,21,62,0.006834
6,3.125000,1.125000,22,62,0.000000
7,3.125000,1.075000,21,62,0.000000
8,3.125000,1.025000,20,62,0.001313
9,3.075000,1.025000,20,61,0.000000
10,3.075000,1.075000,21,61,0.006066
11,3.125000,1.075000,21,62,0.000000
12,3.125000,1.025000,20,62,0.028151
13,3.175000,1.025000,20,63,0.008407
14,3.225000,1.025000,20,64,0.018437
15,3.175000,1.025000,20,63,0.004371
16,3.225000,1.025000,20,64,0.002766
17,3.275000,1.025000,20,65,0.000000
18,3.225000,1.025000,20,64,0.000000
19,3.225000,0.975000,19,64,0.000000
20,3.175000,0.975000,19,63,0.000000
21,3.175000,0.925000,18,63,0.008802
22,3.175000,0.875000,17,63,0.001548
23,3.125000,0.875000,17,62,0.002597
24,3.125000,0.925000,18,62,0.000462
25,3.125000,0.975000,19,62,0.000000
26,3.125000,1.025000,20,62,0.000000
27,3.125000,0.975000,19,62,0.000000
28,3.075000,0.975000,19,61,0.000000
29,3.075000,0.925000,18,61,0.008293
30,3.075000,0.975000,19,61,0.000000
31,3.075000,1.025000,20,61,0.001061
32,3.075000,1.075000,21,61,0.000000
33,3.075000,1.125000,22,61,0.010307
34,3.125000,1.125000,22,62,0.021573
35,3.125000,1.075000,21,62,0.000000
36,3.125000,1.125000,22,62,0.010711
37,3.125000,1.175000,23,62,0.000000
38,3.075000,1.175000,23,61,0.000000
39,3.075000,1.225000,24,61,0.000000
40,3.075000,1.175000,23,61,0.007996
41,3.125000,1.175000,23,62,0.005739
42,3.175000,1.175000,23,63,0.000000
43,3.125000,1.175000,23,62,0.012632
44,3.175000,1.175000,23,63,0.000000
45,3.175000,1.125000,22,63,0.000000
46,3.125000,1.125000,22,62,0.000000
47,3.125000,1.075000,21,62,0.000000
48,3.075000,1.075000,21,61,0.003082
49,3.075000,1.025000,20,61,0.000214
