step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.525000,8.975000,179,10,0.000000
1,0.575000,8.975000,179,11,0.000000
2,0.525000,8.975000,179,10,0.000000
3,0.575000,8.975000,179,11,0.000052
4,0.525000,8.975000,179,10,0.000000
5,0.475000,8.975000,179,9,0.007104
6,0.525000,8.975000,179,10,0.002792
7,0.525000,9.025000,180,10,0.001005
8,0.525000,9.075000,181,10,0.000000
9,0.525000,9.025000,180,10,0.000000
10,0.525000,8.975000,179,10,0.000000
11,0.525000,8.925000,178,10,0.000000
12,0.575000,8.925000,178,11,0.001963
13,0.575000,8.975000,179,11,0.001335
14,0.575000,9.025000,180,11,0.005468
15,0.525000,9.025000,180,10,0.002350
16,0.525000,8.975000,179,10,0.000000
17,0.525000,8.925000,178,10,0.000000
18,0.525000,8.975000,179,10,0.000530
19,0.525000,9.025000,180,10,0.003075
20,0.475000,9.025000,180,9,0.000000
21,0.525000,9.025000,180,10,0.010863
22,0.475000,9.025000,180,9,0.005383
23,0.525000,9.025000,180,10,0.000000
24,0.525000,9.075000,181,10,0.002361
25,0.525000,9.025000,180,10,0.008977
26,0.575000,9.025000,180,11,0.000000
27,0.575000,8.975000,179,11,0.011808
28,0.525000,8.975000,179,10,0.000000
29,0.575000,8.975000,179,11,0.000000
30,0.575000,9.025000,180,11,0.004789
31,0.625000,9.025000,180,12,0.014901
32,0.625000,9.075000,181,12,0.000000
33,0.575000,9.075000,181,11,0.006293
34,0.525000,9.075000,181,10,0.003836
35,0.575000,9.075000,181,11,0.012000
36,0.575000,9.025000,180,11,0.010505
37,0.575000,8.975000,179,11,0.006553
38,0.625000,8.975000,179,12,0.000000
39,0.625000,9.025000,180,12,0.000000
40,0.625000,8.975000,179,12,0.008265
41,0.625000,8.925000,178,12,0.000051
42,0.625000,8.975000,179,12,0.010048
43,0.625000,9.025000,180,12,0.010518
44,0.625000,9.075000,181,12,0.005630
45,0.625000,9.125000,182,12,0.000000
46,0.625000,9.075000,181,12,0.000596
47,0.625000,9.125000,182,12,0.000000
48,0.625000,9.075000,181,12,0.001225
49,0.625000,9.125000,182,12,0.002949
