step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.375000,9.675000,193,67,0.004328
1,3.325000,9.675000,193,66,0.000000
2,3.325000,9.625000,192,66,0.000000
3,3.325000,9.575000,191,66,0.000000
4,3.375000,9.575000,191,67,0.004958
5,3.425000,9.575000,191,68,0.000000
6,3.475000,9.575000,191,69,0.019142
7,3.475000,9.625000,192,69,0.002360
8,3.475000,9.675000,193,69,0.011685
9,3.475000,9.625000,192,69,0.012464
10,3.425000,9.625000,192,68,0.001858
11,3.475000,9.625000,192,69,0.000000
12,3.475000,9.575000,191,69,0.000000
13,3.475000,9.525000,190,69,0.000000
14,3.475000,9.575000,191,69,0.000000
15,3.425000,9.575000,191,68,0.000000
16,3.375000,9.575000,191,67,0.006006
17,3.425000,9.575000,191,68,0.003524
18,3.475000,9.575000,191,69,0.011290
19,3.425000,9.575000,191,68,0.005110
20,3.425000,9.625000,192,68,0.003059
21,3.425000,9.575000,191,68,0.000000
22,3.375000,9.575000,191,67,0.008217
23,3.425000,9.575000,191,68,0.002641
24,3.375000,9.575000,191,67,0.000000
25,3.425000,9.575000,191,68,0.010665
26,3.375000,9.575000,191,67,0.019199
27,3.325000,9.575000,191,66,0.000508
28,3.325000,9.525000,190,66,0.009238
29,3.325000,9.475000,189,66,0.005526
30,3.275000,9.475000,189,65,0.005966
31,3.225000,9.475000,189,64,0.000000
32,3.225000,9.525000,190,64,0.008112
33,3.225000,9.575000,191,64,0.021219
34,3.225000,9.525000,190,64,0.002153
35,3.175000,9.525000,190,63,0.000000
36,3.175000,9.575000,191,63,0.002910
37,3.175000,9.625000,192,63,0.000000
38,3.175000,9.675000,193,63,0.009744
39,3.175000,9.625000,192,63,0.004278
40,3.175000,9.675000,193,63,0.000000
41,3.175000,9.625000,192,63,0.000000
42,3.125000,9.625000,192,62,0.000000
43,3.125000,9.575000,191,62,0.000000
44,3.125000,9.625000,192,62,0.000000
45,3.075000,9.625000,192,61,0.000000
46,3.125000,9.625000,192,62,0.005998
47,3.125000,9.575000,191,62,0.003192
48,3.125000,9.625000,192,62,0.000000
49,3.075000,9.625000,192,61,0.000000
