step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.025000,4.475000,89,180,0.000000
1,9.025000,4.425000,88,180,0.000000
2,9.025000,4.475000,89,180,0.000000
3,9.025000,4.425000,88,180,0.001878
4,9.025000,4.375000,87,180,0.001328
5,9.025000,4.325000,86,180,0.000240
6,9.025000,4.275000,85,180,0.014604
7,9.025000,4.225000,84,180,0.007949
8,9.025000,4.175000,83,180,0.000000
9,9.025000,4.125000,82,180,0.005437
10,9.025000,4.075000,81,180,0.000000
11,9.025000,4.025000,80,180,0.000000
12,9.025000,3.975000,79,180,0.000000
13,9.025000,4.025000,80,180,0.004148
14,9.025000,3.975000,79,180,0.000000
15,9.025000,4.025000,80,180,0.000720
16,9.025000,3.975000,79,180,0.000694
17,9.075000,3.975000,79,181,0.000000
18,9.125000,3.975000,79,182,0.000000
19,9.075000,3.975000,79,181,0.019534
20,9.025000,3.975000,79,180,0.002066
21,9.075000,3.975000,79,181,0.000000
22,9.075000,3.925000,78,181,0.013422
23,9.025000,3.925000,78,180,0.007975
24,9.025000,3.875000,77,180,0.000000
25,9.025000,3.825000,76,180,0.005502
26,9.075000,3.825000,76,181,0.009331
27,9.025000,3.825000,76,180,0.000000
28,8.975000,3.825000,76,179,0.005382
29,8.975000,3.875000,77,179,0.000000
30,8.975000,3.825000,76,179,0.016797
31,8.925000,3.825000,76,178,0.002035
32,8.925000,3.775000,75,178,0.000000
33,8.925000,3.725000,74,178,0.001633
34,8.925000,3.775000,75,178,0.003791
35,8.925000,3.725000,74,178,0.013866
36,8.875000,3.725000,74,177,0.008073
37,8.825000,3.725000,74,176,0.009626
38,8.825000,3.675000,73,176,0.000000
39,8.825000,3.625000,72,176,0.011635
40,8.825000,3.575000,71,176,0.000000
41,8.775000,3.575000,71,175,0.011068
42,8.775000,3.525000,70,175,0.000000
43,8.725000,3.525000,70,174,0.000000
44,8.775000,3.525000,70,175,0.006353
45,8.825000,3.525000,70,176,0.015581
46,8.775000,3.525000,70,175,0.013068
47,8.725000,3.525000,70,174,0.006548
48,8.725000,3.475000,69,174,0.000000
49,8.675000,3.475000,69,173,0.000000
