step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.925000,5.175000,103,238,0.000000
1,11.925000,5.225000,104,238,0.017765
2,11.925000,5.275000,105,238,0.000000
3,11.925000,5.325000,106,238,0.000000
4,11.975000,5.325000,106,239,0.001532
5,11.975000,5.275000,105,239,0.002309
6,12.025000,5.275000,105,240,0.000231
7,12.025000,5.225000,104,240,0.000000
8,12.075000,5.225000,104,241,0.000000
9,12.075000,5.175000,103,241,0.003363
10,12.025000,5.175000,103,240,0.000000
11,11.975000,5.175000,103,239,0.000000
12,11.925000,5.175000,103,238,0.000000
13,11.925000,5.225000,104,238,0.000570
14,11.875000,5.225000,104,237,0.004005
15,11.825000,5.225000,104,236,0.004253
16,11.875000,5.225000,104,237,0.003493
17,11.925000,5.225000,104,238,0.000156
18,11.925000,5.175000,103,238,0.002757
19,11.925000,5.225000,104,238,0.000000
20,11.975000,5.225000,104,239,0.000000
21,12.025000,5.225000,104,240,0.013621
22,12.075000,5.225000,104,241,0.002008
23,12.075000,5.175000,103,241,0.015570
24,12.125000,5.175000,103,242,0.000000
25,12.075000,5.175000,103,241,0.003829
26,12.075000,5.225000,104,241,0.008693
27,12.125000,5.225000,104,242,0.006066
28,12.125000,5.175000,103,242,0.000000
29,12.125000,5.225000,104,242,0.002248
30,12.175000,5.225000,104,243,0.012924
31,12.225000,5.225000,104,244,0.000000
32,12.225000,5.275000,105,244,0.000000
33,12.175000,5.275000,105,243,0.007665
34,12.175000,5.225000,104,243,0.000683
35,12.225000,5.225000,104,244,0.004263
36,12.175000,5.225000,104,243,0.000000
37,12.175000,5.275000,105,243,0.013551
38,12.175000,5.325000,106,243,0.015713
39,12.225000,5.325000,106,244,0.002820
40,12.225000,5.275000,105,244,0.012657
41,12.275000,5.275000,105,245,0.000000
42,12.275000,5.325000,106,245,0.000000
43,12.325000,5.325000,106,246,0.000000
44,12.375000,5.325000,106,247,0.003332
45,12.325000,5.325000,106,246,0.000000
46,12.375000,5.325000,106,247,0.000000
47,12.425000,5.325000,106,248,0.000000
48,12.475000,5.325000,106,249,0.001494
49,12.425000,5.325000,106,248,0.000000
