step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.675000,8.925000,178,153,0.006886
1,7.725000,8.925000,178,154,0.000000
2,7.675000,8.925000,178,153,0.000000
3,7.675000,8.975000,179,153,0.000000
4,7.675000,8.925000,178,153,0.003830
5,7.675000,8.875000,177,153,0.003227
6,7.675000,8.825000,176,153,0.000000
7,7.625000,8.825000,176,152,0.004030
8,7.625000,8.875000,177,152,0.007772
9,7.575000,8.875000,177,151,0.000000
10,7.575000,8.925000,178,151,0.006799
11,7.575000,8.975000,179,151,0.000000
12,7.575000,9.025000,180,151,0.005352
13,7.575000,9.075000,181,151,0.000000
14,7.625000,9.075000,181,152,0.014827
15,7.675000,9.075000,181,153,0.009492
16,7.625000,9.075000,181,152,0.002507
17,7.625000,9.125000,182,152,0.000357
18,7.575000,9.125000,182,151,0.019403
19,7.625000,9.125000,182,152,0.000000
20,7.575000,9.125000,182,151,0.002864
21,7.625000,9.125000,182,152,0.008036
22,7.675000,9.125000,182,153,0.007988
23,7.675000,9.075000,181,153,0.000000
24,7.675000,9.125000,182,153,0.012183
25,7.725000,9.125000,182,154,0.013790
26,7.725000,9.175000,183,154,0.000000
27,7.725000,9.125000,182,154,0.026960
28,7.675000,9.125000,182,153,0.000000
29,7.625000,9.125000,182,152,0.000000
30,7.625000,9.075000,181,152,0.013676
31,7.625000,9.025000,180,152,0.003673
32,7.625000,8.975000,179,152,0.000000
33,7.625000,9.025000,180,152,0.006066
34,7.675000,9.025000,180,153,0.001677
35,7.675000,8.975000,179,153,0.010912
36,7.675000,8.925000,178,153,0.000000
37,7.675000,8.975000,179,153,0.000000
38,7.725000,8.975000,179,154,0.000000
39,7.775000,8.975000,179,155,0.003020
40,7.825000,8.975000,179,156,0.000000
41,7.825000,9.025000,180,156,0.000000
42,7.825000,8.975000,179,156,0.006881
43,7.775000,8.975000,179,155,0.018054
44,7.775000,8.925000,178,155,0.000000
45,7.725000,8.925000,178,154,0.000000
46,7.725000,8.975000,179,154,0.003550
47,7.725000,9.025000,180,154,0.003951
48,7.775000,9.025000,180,155,0.007163
49,7.775000,8.975000,179,155,0.000000
