step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.525000,1.475000,29,90,0.011553
1,4.475000,1.475000,29,89,0.000000
2,4.475000,1.525000,30,89,0.002700
3,4.475000,1.475000,29,89,0.000909
4,4.425000,1.475000,29,88,0.000000
5,4.475000,1.475000,29,89,0.002590
6,4.475000,1.525000,30,89,0.000000
7,4.525000,1.525000,30,90,0.011346
8,4.475000,1.525000,30,89,0.000000
9,4.425000,1.525000,30,88,0.007737
10,4.475000,1.525000,30,89,0.000000
11,4.475000,1.575000,31,89,0.000000
12,4.425000,1.575000,31,88,0.000000
13,4.425000,1.625000,32,88,0.000000
14,4.425000,1.675000,33,88,0.000000
15,4.375000,1.675000,33,87,0.003165
16,4.375000,1.725000,34,87,0.001495
17,4.325000,1.725000,34,86,0.007147
18,4.275000,1.725000,34,85,0.000000
19,4.275000,1.775000,35,85,0.009815
20,4.225000,1.775000,35,84,0.004726
21,4.225000,1.725000,34,84,0.000000
22,4.225000,1.775000,35,84,0.000000
23,4.275000,1.775000,35,85,0.013055
24,4.325000,1.775000,35,86,0.000000
25,4.325000,1.725000,34,86,0.000000
26,4.275000,1.725000,34,85,0.000000
27,4.275000,1.775000,35,85,0.000000
28,4.275000,1.725000,34,85,0.000000
29,4.225000,1.725000,34,84,0.000000
30,4.275000,1.725000,34,85,0.000000
31,4.275000,1.775000,35,85,0.000000
32,4.275000,1.725000,34,85,0.000000
33,4.275000,1.675000,33,85,0.000000
34,4.325000,1.675000,33,86,0.000000
35,4.275000,1.675000,33,85,0.000059
36,4.275000,1.725000,34,85,0.000000
37,4.275000,1.775000,35,85,0.000000
38,4.275000,1.825000,36,85,0.000000
39,4.225000,1.825000,36,84,0.000000
40,4.225000,1.775000,35,84,0.002244
41,4.275000,1.775000,35,85,0.000000
42,4.275000,1.825000,36,85,0.006249
43,4.225000,1.825000,36,84,0.011931
44,4.175000,1.825000,36,83,0.019996
45,4.225000,1.825000,36,84,0.000000
46,4.175000,1.825000,36,83,0.000000
47,4.125000,1.825000,36,82,0.000000
48,4.125000,1.875000,37,82,0.002449
49,4.075000,1.875000,37,81,0.000000
