step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.825000,2.775000,55,76,0.006957
1,3.775000,2.775000,55,75,0.005498
2,3.775000,2.825000,56,75,0.005519
3,3.775000,2.775000,55,75,0.009598
4,3.775000,2.725000,54,75,0.000000
5,3.725000,2.725000,54,74,0.015405
6,3.675000,2.725000,54,73,0.006479
7,3.675000,2.775000,55,73,0.009663
8,3.675000,2.725000,54,73,0.003146
9,3.625000,2.725000,54,72,0.000000
10,3.675000,2.725000,54,73,0.000000
11,3.625000,2.725000,54,72,0.000000
12,3.625000,2.675000,53,72,0.000000
13,3.625000,2.625000,52,72,0.004320
14,3.625000,2.575000,51,72,0.000000
15,3.625000,2.525000,50,72,0.013015
16,3.575000,2.525000,50,71,0.000000
17,3.575000,2.575000,51,71,0.007348
18,3.575000,2.625000,52,71,0.000000
19,3.575000,2.575000,51,71,0.004585
20,3.575000,2.525000,50,71,0.000000
21,3.575000,2.575000,51,71,0.008371
22,3.525000,2.575000,51,70,0.000000
23,3.525000,2.625000,52,70,0.000000
24,3.525000,2.675000,53,70,0.003092
25,3.475000,2.675000,53,69,0.000000
26,3.425000,2.675000,53,68,0.000000
27,3.425000,2.625000,52,68,0.000000
28,3.425000,2.675000,53,68,0.008165
29,3.475000,2.675000,53,69,0.000000
30,3.475000,2.725000,54,69,0.000000
31,3.475000,2.675000,53,69,0.015365
32,3.425000,2.675000,53,68,0.000000
33,3.425000,2.625000,52,68,0.004175
34,3.425000,2.575000,51,68,0.015997
35,3.375000,2.575000,51,67,0.000000
36,3.375000,2.625000,52,67,0.000991
37,3.325000,2.625000,52,66,0.000000
38,3.275000,2.625000,52,65,0.000000
39,3.275000,2.675000,53,65,0.009467
40,3.275000,2.625000,52,65,0.000000
41,3.275000,2.675000,53,65,0.013931
42,3.225000,2.675000,53,64,0.000000
43,3.225000,2.625000,52,64,0.000000
44,3.175000,2.625000,52,63,0.006246
45,3.125000,2.625000,52,62,0.014212
46,3.125000,2.675000,53,62,0.000000
47,3.175000,2.675000,53,63,0.000000
48,3.225000,2.675000,53,64,0.000000
49,3.225000,2.625000,52,64,0.000000
