step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.075000,12.725000,254,1,0.000000
1,0.075000,12.775000,255,1,0.001260
2,0.125000,12.775000,255,2,0.017913
3,0.125000,12.725000,254,2,0.000000
4,0.175000,12.725000,254,3,0.000000
5,0.225000,12.725000,254,4,0.000000
6,0.175000,12.725000,254,3,0.000000
7,0.125000,12.725000,254,2,0.000000
8,0.125000,12.775000,255,2,0.000000
9,0.175000,12.775000,255,3,0.000000
10,0.175000,12.725000,254,3,0.000000
11,0.125000,12.725000,254,2,0.004634
12,0.125000,12.775000,255,2,0.000000
13,0.125000,12.725000,254,2,0.008557
14,0.175000,12.725000,254,3,0.000000
15,0.175000,12.675000,253,3,0.010753
16,0.225000,12.675000,253,4,0.009572
17,0.175000,12.675000,253,3,0.000000
18,0.225000,12.675000,253,4,0.006121
19,0.175000,12.675000,253,3,0.012093
20,0.125000,12.675000,253,2,0.005770
21,0.075000,12.675000,253,1,0.002405
22,0.125000,12.675000,253,2,0.001703
23,0.075000,12.675000,253,1,0.000000
24,0.125000,12.675000,253,2,0.004563
25,0.175000,12.675000,253,3,0.000000
26,0.175000,12.725000,254,3,0.000000
27,0.225000,12.725000,254,4,0.000000
28,0.225000,12.775000,255,4,0.004408
29,0.225000,12.725000,254,4,0.016574
30,0.175000,12.725000,254,3,0.018980
31,0.175000,12.675000,253,3,0.014704
32,0.225000,12.675000,253,4,0.002066
33,0.175000,12.675000,253,3,0.000000
34,0.125000,12.675000,253,2,0.000000
35,0.125000,12.725000,254,2,0.006235
36,0.125000,12.675000,253,2,0.000000
37,0.125000,12.725000,254,2,0.000000
38,0.175000,12.725000,254,3,0.000000
39,0.225000,12.725000,254,4,0.002095
40,0.175000,12.725000,254,3,0.010757
41,0.125000,12.725000,254,2,0.001799
42,0.075000,12.725000,254,1,0.000000
43,0.025000,12.725000,254,0,0.016621
44,0.075000,12.725000,254,1,0.000000
45,0.075000,12.775000,255,1,0.000000
46,0.125000,12.775000,255,2,0.006870
47,0.125000,12.725000,254,2,0.000000
48,0.175000,12.725000,254,3,0.000000
49,0.125000,12.725000,254,2,0.000000
