step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.075000,0.175000,3,41,0.003399
1,2.025000,0.175000,3,40,0.000000
2,2.075000,0.175000,3,41,0.014274
3,2.025000,0.175000,3,40,0.008328
4,2.025000,0.125000,2,40,0.000000
5,2.025000,0.075000,1,40,0.021191
6,2.025000,0.025000,0,40,0.003691
7,2.025000,0.075000,1,40,0.000000
8,2.025000,0.025000,0,40,0.000000
9,1.975000,0.025000,0,39,0.000000
10,1.975000,0.075000,1,39,0.000000
11,2.025000,0.075000,1,40,0.001429
12,2.025000,0.025000,0,40,0.010090
13,2.075000,0.025000,0,41,0.005925
14,2.125000,0.025000,0,42,0.004431
15,2.075000,0.025000,0,41,0.000000
16,2.075000,0.075000,1,41,0.000000
17,2.025000,0.075000,1,40,0.000000
18,1.975000,0.075000,1,39,0.000000
19,1.975000,0.125000,2,39,0.000000
20,1.975000,0.175000,3,39,0.020161
21,1.925000,0.175000,3,38,0.016769
22,1.925000,0.225000,4,38,0.004056
23,1.975000,0.225000,4,39,0.006533
24,1.975000,0.175000,3,39,0.003363
25,1.925000,0.175000,3,38,0.004955
26,1.925000,0.125000,2,38,0.006739
27,1.975000,0.125000,2,39,0.000000
28,1.925000,0.125000,2,38,0.000000
29,1.925000,0.075000,1,38,0.000000
30,1.875000,0.075000,1,37,0.006989
31,1.875000,0.125000,2,37,0.016643
32,1.875000,0.075000,1,37,0.000000
33,1.875000,0.025000,0,37,0.000000
34,1.925000,0.025000,0,38,0.001937
35,1.875000,0.025000,0,37,0.011075
36,1.925000,0.025000,0,38,0.000061
37,1.925000,0.075000,1,38,0.000000
38,1.975000,0.075000,1,39,0.000000
39,2.025000,0.075000,1,40,0.000000
40,1.975000,0.075000,1,39,0.009454
41,2.025000,0.075000,1,40,0.001287
42,2.075000,0.075000,1,41,0.000000
43,2.075000,0.025000,0,41,0.006930
44,2.025000,0.025000,0,40,0.003799
45,2.075000,0.025000,0,41,0.000000
46,2.125000,0.025000,0,42,0.007619
47,2.125000,0.075000,1,42,0.001798
48,2.125000,0.125000,2,42,0.005257
49,2.125000,0.175000,3,42,0.004919
