step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,5.575000,2.625000,52,111,0.000000
1,5.575000,2.675000,53,111,0.018521
2,5.575000,2.725000,54,111,0.000000
3,5.575000,2.775000,55,111,0.000000
4,5.625000,2.775000,55,112,0.000000
5,5.625000,2.725000,54,112,0.005299
6,5.625000,2.675000,53,112,0.010773
7,5.625000,2.625000,52,112,0.000000
8,5.625000,2.675000,53,112,0.007174
9,5.575000,2.675000,53,111,0.006967
10,5.525000,2.675000,53,110,0.001455
11,5.525000,2.625000,52,110,0.000000
12,5.525000,2.675000,53,110,0.000000
13,5.575000,2.675000,53,111,0.000000
14,5.625000,2.675000,53,112,0.001528
15,5.675000,2.675000,53,113,0.000000
16,5.675000,2.625000,52,113,0.000000
17,5.725000,2.625000,52,114,0.000000
18,5.675000,2.625000,52,113,0.014407
19,5.675000,2.675000,53,113,0.000000
20,5.675000,2.725000,54,113,0.000000
21,5.675000,2.775000,55,113,0.009794
22,5.675000,2.725000,54,113,0.000000
23,5.675000,2.675000,53,113,0.006257
24,5.625000,2.675000,53,112,0.000000
25,5.625000,2.725000,54,112,0.001442
26,5.575000,2.725000,54,111,0.000000
27,5.575000,2.775000,55,111,0.000000
28,5.575000,2.725000,54,111,0.001713
29,5.625000,2.725000,54,112,0.004499
30,5.575000,2.725000,54,111,0.000000
31,5.575000,2.775000,55,111,0.010047
32,5.575000,2.725000,54,111,0.000000
33,5.525000,2.725000,54,110,0.003691
34,5.525000,2.775000,55,110,0.000000
35,5.475000,2.775000,55,109,0.005390
36,5.475000,2.725000,54,109,0.004739
37,5.475000,2.675000,53,109,0.000095
38,5.525000,2.675000,53,110,0.000000
39,5.525000,2.725000,54,110,0.000000
40,5.525000,2.675000,53,110,0.000000
41,5.525000,2.625000,52,110,0.000000
42,5.575000,2.625000,52,111,0.002541
43,5.575000,2.575000,51,111,0.000000
44,5.575000,2.525000,50,111,0.013297
45,5.525000,2.525000,50,110,0.000000
46,5.525000,2.475000,49,110,0.008406
47,5.575000,2.475000,49,111,0.010453
48,5.625000,2.475000,49,112,0.002985
49,5.625000,2.525000,50,112,0.000000
