step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.425000,4.025000,80,128,0.000000
1,6.375000,4.025000,80,127,0.008186
2,6.375000,3.975000,79,127,0.010925
3,6.375000,3.925000,78,127,0.006921
4,6.425000,3.925000,78,128,0.000000
5,6.475000,3.925000,78,129,0.000000
6,6.475000,3.875000,77,129,0.000000
7,6.475000,3.825000,76,129,0.000000
8,6.475000,3.775000,75,129,0.000000
9,6.475000,3.825000,76,129,0.002837
10,6.525000,3.825000,76,130,0.000000
11,6.525000,3.775000,75,130,0.010428
12,6.525000,3.725000,74,130,0.003506
13,6.525000,3.775000,75,130,0.000000
14,6.525000,3.825000,76,130,0.004328
15,6.525000,3.775000,75,130,0.000055
16,6.525000,3.725000,74,130,0.016901
17,6.525000,3.675000,73,130,0.000000
18,6.525000,3.725000,74,130,0.005210
19,6.525000,3.675000,73,130,0.000000
20,6.525000,3.625000,72,130,0.000000
21,6.525000,3.575000,71,130,0.000000
22,6.475000,3.575000,71,129,0.004637
23,6.425000,3.575000,71,128,0.013927
24,6.375000,3.575000,71,127,0.011940
25,6.325000,3.575000,71,126,0.000000
26,6.375000,3.575000,71,127,0.000192
27,6.325000,3.575000,71,126,0.000000
28,6.325000,3.525000,70,126,0.007294
29,6.325000,3.475000,69,126,0.003784
30,6.325000,3.425000,68,126,0.000000
31,6.325000,3.475000,69,126,0.016704
32,6.325000,3.425000,68,126,0.002257
33,6.375000,3.425000,68,127,0.000000
34,6.375000,3.475000,69,127,0.001258
35,6.375000,3.525000,70,127,0.000000
36,6.375000,3.475000,69,127,0.008929
37,6.375000,3.425000,68,127,0.009790
38,6.375000,3.375000,67,127,0.011346
39,6.375000,3.325000,66,127,0.000000
40,6.375000,3.275000,65,127,0.000000
41,6.375000,3.225000,64,127,0.010169
42,6.375000,3.175000,63,127,0.002527
43,6.425000,3.175000,63,128,0.011061
44,6.425000,3.125000,62,128,0.000000
45,6.425000,3.075000,61,128,0.000000
46,6.425000,3.125000,62,128,0.000000
47,6.425000,3.075000,61,128,0.007844
48,6.425000,3.025000,60,128,0.000000
49,6.425000,2.975000,59,128,0.000000
