step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,10.125000,12.225000,244,202,0.000000
1,10.125000,12.175000,243,202,0.001586
2,10.125000,12.125000,242,202,0.004978
3,10.125000,12.075000,241,202,0.000000
4,10.175000,12.075000,241,203,0.000000
5,10.225000,12.075000,241,204,0.000000
6,10.225000,12.025000,240,204,0.000000
7,10.175000,12.025000,240,203,0.000000
8,10.175000,11.975000,239,203,0.010367
9,10.175000,11.925000,238,203,0.002447
10,10.175000,11.875000,237,203,0.011080
11,10.175000,11.925000,238,203,0.001799
12,10.175000,11.875000,237,203,0.000000
13,10.225000,11.875000,237,204,0.009897
14,10.225000,11.925000,238,204,0.000000
15,10.225000,11.975000,239,204,0.008117
16,10.225000,11.925000,238,204,0.000000
17,10.225000,11.875000,237,204,0.000000
18,10.225000,11.825000,236,204,0.005384
19,10.175000,11.825000,236,203,0.000000
20,10.175000,11.775000,235,203,0.002256
21,10.175000,11.725000,234,203,0.000000
22,10.175000,11.675000,233,203,0.000000
23,10.175000,11.625000,232,203,0.000000
24,10.175000,11.675000,233,203,0.000000
25,10.125000,11.675000,233,202,0.000000
26,10.125000,11.625000,232,202,0.006835
27,10.125000,11.575000,231,202,0.016536
28,10.125000,11.525000,230,202,0.000000
29,10.125000,11.575000,231,202,0.004417
30,10.125000,11.525000,230,202,0.006236
31,10.125000,11.575000,231,202,0.000000
32,10.125000,11.525000,230,202,0.011151
33,10.125000,11.475000,229,202,0.020415
34,10.125000,11.425000,228,202,0.025260
35,10.125000,11.375000,227,202,0.000000
36,10.125000,11.325000,226,202,0.000000
37,10.125000,11.275000,225,202,0.001102
38,10.125000,11.325000,226,202,0.001662
39,10.125000,11.275000,225,202,0.000000
40,10.125000,11.225000,224,202,0.000000
41,10.125000,11.175000,223,202,0.000000
42,10.125000,11.125000,222,202,0.000000
43,10.125000,11.075000,221,202,0.005113
44,10.125000,11.025000,220,202,0.002660
45,10.125000,10.975000,219,202,0.000000
46,10.125000,10.925000,218,202,0.000000
47,10.125000,10.875000,217,202,0.002989
48,10.125000,10.825000,216,202,0.000000
49,10.125000,10.775000,215,202,0.000000
