step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.025000,6.275000,125,160,0.009487
1,8.025000,6.325000,126,160,0.005159
2,8.025000,6.275000,125,160,0.002722
3,7.975000,6.275000,125,159,0.005940
4,7.975000,6.225000,124,159,0.008659
5,7.975000,6.175000,123,159,0.000000
6,7.975000,6.125000,122,159,0.000000
7,7.975000,6.175000,123,159,0.017488
8,7.975000,6.125000,122,159,0.000000
9,7.975000,6.075000,121,159,0.000000
10,7.975000,6.025000,120,159,0.000000
11,7.975000,6.075000,121,159,0.000000
12,8.025000,6.075000,121,160,0.001904
13,8.025000,6.025000,120,160,0.015113
14,8.075000,6.025000,120,161,0.023559
15,8.125000,6.025000,120,162,0.000000
16,8.125000,5.975000,119,162,0.000000
17,8.075000,5.975000,119,161,0.022392
18,8.075000,5.925000,118,161,0.000303
19,8.075000,5.875000,117,161,0.008062
20,8.075000,5.825000,116,161,0.000000
21,8.125000,5.825000,116,162,0.000000
22,8.125000,5.775000,115,162,0.003607
23,8.125000,5.725000,114,162,0.000000
24,8.125000,5.675000,113,162,0.000000
25,8.175000,5.675000,113,163,0.003569
26,8.175000,5.725000,114,163,0.004332
27,8.175000,5.675000,113,163,0.005684
28,8.175000,5.625000,112,163,0.000000
29,8.175000,5.575000,111,163,0.000000
30,8.175000,5.525000,110,163,0.000355
31,8.225000,5.525000,110,164,0.000000
32,8.225000,5.475000,109,164,0.000000
33,8.225000,5.425000,108,164,0.002938
34,8.225000,5.375000,107,164,0.003193
35,8.225000,5.325000,106,164,0.011347
36,8.275000,5.325000,106,165,0.000815
37,8.225000,5.325000,106,164,0.000696
38,8.225000,5.275000,105,164,0.000000
39,8.175000,5.275000,105,163,0.009197
40,8.175000,5.225000,104,163,0.000000
41,8.175000,5.175000,103,163,0.000000
42,8.175000,5.225000,104,163,0.019860
43,8.225000,5.225000,104,164,0.004447
44,8.175000,5.225000,104,163,0.000000
45,8.225000,5.225000,104,164,0.008557
46,8.275000,5.225000,104,165,0.027758
47,8.275000,5.175000,103,165,0.000000
48,8.225000,5.175000,103,164,0.006974
49,8.225000,5.125000,102,164,0.007286
