step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.525000,9.025000,180,130,0.000000
1,6.575000,9.025000,180,131,0.005540
2,6.575000,9.075000,181,131,0.000000
3,6.575000,9.125000,182,131,0.007791
4,6.575000,9.075000,181,131,0.008216
5,6.525000,9.075000,181,130,0.000000
6,6.525000,9.025000,180,130,0.000000
7,6.475000,9.025000,180,129,0.000000
8,6.525000,9.025000,180,130,0.000000
9,6.575000,9.025000,180,131,0.000000
10,6.625000,9.025000,180,132,0.000000
11,6.575000,9.025000,180,131,0.003472
12,6.575000,9.075000,181,131,0.001183
13,6.575000,9.025000,180,131,0.000000
14,6.625000,9.025000,180,132,0.000340
15,6.575000,9.025000,180,131,0.000000
16,6.575000,8.975000,179,131,0.014849
17,6.625000,8.975000,179,132,0.000000
18,6.625000,9.025000,180,132,0.000000
19,6.575000,9.025000,180,131,0.000000
20,6.525000,9.025000,180,130,0.003555
21,6.575000,9.025000,180,131,0.007232
22,6.625000,9.025000,180,132,0.000946
23,6.625000,9.075000,181,132,0.000000
24,6.575000,9.075000,181,131,0.000000
25,6.575000,9.125000,182,131,0.004660
26,6.575000,9.175000,183,131,0.000000
27,6.575000,9.225000,184,131,0.000000
28,6.525000,9.225000,184,130,0.000000
29,6.525000,9.275000,185,130,0.006241
30,6.525000,9.225000,184,130,0.016309
31,6.525000,9.275000,185,130,0.000000
32,6.575000,9.275000,185,131,0.009369
33,6.575000,9.325000,186,131,0.005012
34,6.525000,9.325000,186,130,0.000000
35,6.525000,9.275000,185,130,0.000000
36,6.575000,9.275000,185,131,0.000019
37,6.575000,9.325000,186,131,0.000000
38,6.575000,9.375000,187,131,0.000000
39,6.525000,9.375000,187,130,0.000000
40,6.525000,9.325000,186,130,0.000000
41,6.475000,9.325000,186,129,0.000000
42,6.525000,9.325000,186,130,0.000080
43,6.475000,9.325000,186,129,0.004380
44,6.475000,9.275000,185,129,0.009517
45,6.425000,9.275000,185,128,0.013487
46,6.475000,9.275000,185,129,0.000000
47,6.475000,9.225000,184,129,0.000000
48,6.475000,9.175000,183,129,0.017388
49,6.475000,9.125000,182,129,0.000000
