step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,10.225000,3.325000,66,204,0.000000
1,10.275000,3.325000,66,205,0.018051
2,10.275000,3.375000,67,205,0.000000
3,10.325000,3.375000,67,206,0.012172
4,10.375000,3.375000,67,207,0.000000
5,10.425000,3.375000,67,208,0.000000
6,10.475000,3.375000,67,209,0.000000
7,10.475000,3.425000,68,209,0.000000
8,10.475000,3.375000,67,209,0.004759
9,10.425000,3.375000,67,208,0.023121
10,10.475000,3.375000,67,209,0.000000
11,10.525000,3.375000,67,210,0.007799
12,10.575000,3.375000,67,211,0.000650
13,10.575000,3.425000,68,211,0.008211
14,10.625000,3.425000,68,212,0.000000
15,10.625000,3.475000,69,212,0.012035
16,10.675000,3.475000,69,213,0.011147
17,10.725000,3.475000,69,214,0.000000
18,10.775000,3.475000,69,215,0.004132
19,10.825000,3.475000,69,216,0.001354
20,10.825000,3.425000,68,216,0.006181
21,10.875000,3.425000,68,217,0.002921
22,10.925000,3.425000,68,218,0.000000
23,10.925000,3.375000,67,218,0.000000
24,10.925000,3.425000,68,218,0.018857
25,10.975000,3.425000,68,219,0.000000
26,10.975000,3.475000,69,219,0.000000
27,11.025000,3.475000,69,220,0.000244
28,11.025000,3.525000,70,220,0.015523
29,11.025000,3.575000,71,220,0.010690
30,11.025000,3.625000,72,220,0.012369
31,11.075000,3.625000,72,221,0.000000
32,11.125000,3.625000,72,222,0.000000
33,11.125000,3.675000,73,222,0.000000
34,11.125000,3.725000,74,222,0.000000
35,11.175000,3.725000,74,223,0.008971
36,11.175000,3.675000,73,223,0.000626
37,11.175000,3.625000,72,223,0.001085
38,11.175000,3.675000,73,223,0.000000
39,11.175000,3.725000,74,223,0.002435
40,11.175000,3.775000,75,223,0.000000
41,11.225000,3.775000,75,224,0.000000
42,11.225000,3.725000,74,224,0.000000
43,11.225000,3.775000,75,224,0.000001
44,11.225000,3.825000,76,224,0.011408
45,11.175000,3.825000,76,223,0.010070
46,11.175000,3.875000,77,223,0.028468
47,11.225000,3.875000,77,224,0.000000
48,11.275000,3.875000,77,225,0.002902
49,11.275000,3.925000,78,225,0.008883
