step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.625000,8.225000,164,52,0.000000
1,2.625000,8.275000,165,52,0.000000
2,2.575000,8.275000,165,51,0.000000
3,2.625000,8.275000,165,52,0.009539
4,2.625000,8.225000,164,52,0.014037
5,2.575000,8.225000,164,51,0.014353
6,2.575000,8.175000,163,51,0.006218
7,2.575000,8.225000,164,51,0.000883
8,2.575000,8.275000,165,51,0.002210
9,2.575000,8.325000,166,51,0.003819
10,2.525000,8.325000,166,50,0.000000
11,2.525000,8.375000,167,50,0.000000
12,2.575000,8.375000,167,51,0.000000
13,2.575000,8.425000,168,51,0.000000
14,2.575000,8.375000,167,51,0.000000
15,2.625000,8.375000,167,52,0.000000
16,2.675000,8.375000,167,53,0.002109
17,2.675000,8.425000,168,53,0.009569
18,2.675000,8.375000,167,53,0.003549
19,2.675000,8.325000,166,53,0.000000
20,2.675000,8.275000,165,53,0.000000
21,2.675000,8.225000,164,53,0.015559
22,2.675000,8.275000,165,53,0.000000
23,2.625000,8.275000,165,52,0.001721
24,2.675000,8.275000,165,53,0.009122
25,2.625000,8.275000,165,52,0.007320
26,2.625000,8.325000,166,52,0.000000
27,2.575000,8.325000,166,51,0.012346
28,2.625000,8.325000,166,52,0.012040
29,2.625000,8.375000,167,52,0.018228
30,2.675000,8.375000,167,53,0.006371
31,2.675000,8.325000,166,53,0.000000
32,2.625000,8.325000,166,52,0.011246
33,2.675000,8.325000,166,53,0.012737
34,2.725000,8.325000,166,54,0.000000
35,2.725000,8.375000,167,54,0.024269
36,2.725000,8.325000,166,54,0.000000
37,2.725000,8.275000,165,54,0.003024
38,2.675000,8.275000,165,53,0.000000
39,2.625000,8.275000,165,52,0.000000
40,2.675000,8.275000,165,53,0.004383
41,2.725000,8.275000,165,54,0.004436
42,2.725000,8.325000,166,54,0.000000
43,2.675000,8.325000,166,53,0.000000
44,2.725000,8.325000,166,54,0.000000
45,2.775000,8.325000,166,55,0.000000
46,2.775000,8.275000,165,55,0.004491
47,2.825000,8.275000,165,56,0.010798
48,2.825000,8.325000,166,56,0.000883
49,2.825000,8.275000,165,56,0.000000
