step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,1.325000,1.475000,29,26,0.005008
1,1.275000,1.475000,29,25,0.002560
2,1.325000,1.475000,29,26,0.000000
3,1.275000,1.475000,29,25,0.002856
4,1.275000,1.525000,30,25,0.012647
5,1.275000,1.575000,31,25,0.004857
6,1.275000,1.625000,32,25,0.004973
7,1.325000,1.625000,32,26,0.001744
8,1.325000,1.575000,31,26,0.003576
9,1.375000,1.575000,31,27,0.000000
10,1.375000,1.625000,32,27,0.000000
11,1.325000,1.625000,32,26,0.003104
12,1.375000,1.625000,32,27,0.000000
13,1.425000,1.625000,32,28,0.002341
14,1.375000,1.625000,32,27,0.000000
15,1.425000,1.625000,32,28,0.015834
16,1.425000,1.675000,33,28,0.000000
17,1.425000,1.725000,34,28,0.000000
18,1.425000,1.775000,35,28,0.004962
19,1.425000,1.725000,34,28,0.012580
20,1.425000,1.775000,35,28,0.001059
21,1.425000,1.825000,36,28,0.002986
22,1.425000,1.775000,35,28,0.005128
23,1.475000,1.775000,35,29,0.009574
24,1.475000,1.825000,36,29,0.002534
25,1.425000,1.825000,36,28,0.016062
26,1.425000,1.775000,35,28,0.003160
27,1.425000,1.825000,36,28,0.001909
28,1.425000,1.775000,35,28,0.008194
29,1.425000,1.725000,34,28,0.000000
30,1.375000,1.725000,34,27,0.019262
31,1.325000,1.725000,34,26,0.001191
32,1.325000,1.675000,33,26,0.012936
33,1.325000,1.625000,32,26,0.000000
34,1.375000,1.625000,32,27,0.000000
35,1.325000,1.625000,32,26,0.020678
36,1.325000,1.675000,33,26,0.014020
37,1.325000,1.625000,32,26,0.000000
38,1.375000,1.625000,32,27,0.001461
39,1.425000,1.625000,32,28,0.000000
40,1.375000,1.625000,32,27,0.001442
41,1.375000,1.575000,31,27,0.006631
42,1.425000,1.575000,31,28,0.013208
43,1.425000,1.525000,30,28,0.000000
44,1.425000,1.575000,31,28,0.000000
45,1.425000,1.625000,32,28,0.028399
46,1.425000,1.675000,33,28,0.000000
47,1.425000,1.725000,34,28,0.002771
48,1.425000,1.775000,35,28,0.023838
49,1.425000,1.825000,36,28,0.000472
