step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,12.475000,4.975000,99,249,0.000000
1,12.475000,4.925000,98,249,0.000000
2,12.425000,4.925000,98,248,0.000000
3,12.475000,4.925000,98,249,0.000000
4,12.425000,4.925000,98,248,0.000000
5,12.475000,4.925000,98,249,0.010746
6,12.475000,4.875000,97,249,0.000000
7,12.475000,4.925000,98,249,0.011653
8,12.525000,4.925000,98,250,0.012100
9,12.475000,4.925000,98,249,0.003743
10,12.425000,4.925000,98,248,0.005262
11,12.475000,4.925000,98,249,0.000000
12,12.425000,4.925000,98,248,0.000000
13,12.375000,4.925000,98,247,0.011521
14,12.425000,4.925000,98,248,0.001650
15,12.475000,4.925000,98,249,0.002659
16,12.475000,4.975000,99,249,0.000000
17,12.525000,4.975000,99,250,0.000000
18,12.525000,4.925000,98,250,0.000006
19,12.475000,4.925000,98,249,0.000000
20,12.525000,4.925000,98,250,0.000000
21,12.475000,4.925000,98,249,0.018427
22,12.525000,4.925000,98,250,0.005738
23,12.575000,4.925000,98,251,0.018490
24,12.575000,4.975000,99,251,0.001473
25,12.575000,4.925000,98,251,0.010281
26,12.525000,4.925000,98,250,0.000000
27,12.525000,4.975000,99,250,0.000000
28,12.525000,5.025000,100,250,0.001497
29,12.575000,5.025000,100,251,0.007187
30,12.525000,5.025000,100,250,0.015409
31,12.525000,5.075000,101,250,0.000000
32,12.475000,5.075000,101,249,0.000000
33,12.425000,5.075000,101,248,0.006285
34,12.425000,5.025000,100,248,0.000000
35,12.425000,5.075000,101,248,0.003280
36,12.475000,5.075000,101,249,0.001962
37,12.475000,5.125000,102,249,0.001372
38,12.475000,5.075000,101,249,0.000000
39,12.475000,5.125000,102,249,0.000000
40,12.525000,5.125000,102,250,0.004445
41,12.475000,5.125000,102,249,0.000000
42,12.475000,5.075000,101,249,0.005578
43,12.475000,5.025000,100,249,0.003234
44,12.525000,5.025000,100,250,0.000000
45,12.575000,5.025000,100,251,0.000000
46,12.525000,5.025000,100,250,0.000868
47,12.575000,5.025000,100,251,0.000930
48,12.575000,5.075000,101,251,0.004126
49,12.575000,5.125000,102,251,0.000000
