step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.325000,0.725000,14,166,0.061184
1,8.325000,0.675000,13,166,0.044090
2,8.325000,0.725000,14,166,0.043842
3,8.325000,0.775000,15,166,0.073690
4,8.275000,0.775000,15,165,0.049824
5,8.275000,0.825000,16,165,0.057459
6,8.275000,0.875000,17,165,0.064719
7,8.275000,0.925000,18,165,0.071885
8,8.275000,0.975000,19,165,0.070876
9,8.225000,0.975000,19,164,0.076294
10,8.225000,1.025000,20,164,0.077387
11,8.225000,0.975000,19,164,0.087523
12,8.175000,0.975000,19,163,0.077401
13,8.175000,1.025000,20,163,0.066615
14,8.125000,1.025000,20,162,0.086458
15,8.075000,1.025000,20,161,0.091141
16,8.025000,1.025000,20,160,0.084539
17,7.975000,1.025000,20,159,0.093130
18,7.925000,1.025000,20,158,0.133056
19,7.875000,1.025000,20,157,0.109464
20,7.875000,1.075000,21,157,0.128506
21,7.825000,1.075000,21,156,0.120324
22,7.775000,1.075000,21,155,0.142510
23,7.725000,1.075000,21,154,0.139310
24,7.675000,1.075000,21,153,0.119710
25,7.625000,1.075000,21,152,0.131115
26,7.575000,1.075000,21,151,0.159161
27,7.525000,1.075000,21,150,0.154489
28,7.575000,1.075000,21,151,0.158181
29,7.525000,1.075000,21,150,0.176738
30,7.475000,1.075000,21,149,0.173943
31,7.425000,1.075000,21,148,0.177729
32,7.375000,1.075000,21,147,0.194807
33,7.375000,1.025000,20,147,0.192316
34,7.325000,1.025000,20,146,0.175858
35,7.275000,1.025000,20,145,0.204235
36,7.225000,1.025000,20,144,0.202738
37,7.175000,1.025000,20,143,0.236216
38,7.175000,0.975000,19,143,0.216198
39,7.125000,0.975000,19,142,0.234235
40,7.075000,0.975000,19,141,0.232246
41,7.025000,0.975000,19,140,0.243540
42,6.975000,0.975000,19,139,0.246948
43,7.025000,0.975000,19,140,0.254878
44,6.975000,0.975000,19,139,0.261088
45,6.925000,0.975000,19,138,0.266771
46,6.925000,1.025000,20,138,0.280165
47,6.875000,1.025000,20,137,0.287090
48,6.825000,1.025000,20,136,0.291069
49,6.775000,1.025000,20,135,0.320845
