step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.725000,12.475000,249,234,0.000000
1,11.675000,12.475000,249,233,0.000000
2,11.725000,12.475000,249,234,0.006614
3,11.775000,12.475000,249,235,0.000000
4,11.825000,12.475000,249,236,0.009509
5,11.825000,12.425000,248,236,0.000000
6,11.825000,12.475000,249,236,0.000000
7,11.875000,12.475000,249,237,0.012671
8,11.925000,12.475000,249,238,0.000000
9,11.875000,12.475000,249,237,0.000000
10,11.875000,12.525000,250,237,0.010396
11,11.825000,12.525000,250,236,0.003987
12,11.775000,12.525000,250,235,0.000000
13,11.775000,12.475000,249,235,0.008568
14,11.775000,12.425000,248,235,0.030676
15,11.825000,12.425000,248,236,0.000817
16,11.875000,12.425000,248,237,0.013107
17,11.875000,12.375000,247,237,0.004496
18,11.925000,12.375000,247,238,0.000000
19,11.925000,12.425000,248,238,0.000000
20,11.975000,12.425000,248,239,0.007073
21,11.975000,12.475000,249,239,0.015255
22,11.975000,12.525000,250,239,0.000000
23,12.025000,12.525000,250,240,0.000000
24,11.975000,12.525000,250,239,0.000000
25,11.975000,12.475000,249,239,0.000000
26,11.975000,12.525000,250,239,0.000000
27,11.925000,12.525000,250,238,0.007216
28,11.925000,12.575000,251,238,0.003013
29,11.875000,12.575000,251,237,0.000000
30,11.825000,12.575000,251,236,0.000000
31,11.825000,12.625000,252,236,0.000000
32,11.875000,12.625000,252,237,0.000000
33,11.925000,12.625000,252,238,0.002666
34,11.975000,12.625000,252,239,0.006827
35,11.925000,12.625000,252,238,0.000323
36,11.875000,12.625000,252,237,0.000000
37,11.925000,12.625000,252,238,0.015135
38,11.925000,12.675000,253,238,0.000000
39,11.975000,12.675000,253,239,0.000000
40,12.025000,12.675000,253,240,0.000000
41,11.975000,12.675000,253,239,0.006771
42,11.975000,12.625000,252,239,0.000000
43,11.925000,12.625000,252,238,0.000000
44,11.925000,12.675000,253,238,0.000000
45,11.925000,12.625000,252,238,0.009240
46,11.875000,12.625000,252,237,0.000000
47,11.825000,12.625000,252,236,0.000000
48,11.825000,12.675000,253,236,0.000000
49,11.875000,12.675000,253,237,0.007111
