step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.725000,12.025000,240,14,0.065393
1,0.725000,12.075000,241,14,0.053774
2,0.775000,12.075000,241,15,0.054893
3,0.775000,12.125000,242,15,0.084660
4,0.775000,12.075000,241,15,0.071301
5,0.775000,12.025000,240,15,0.056985
6,0.825000,12.025000,240,16,0.074273
7,0.825000,11.975000,239,16,0.101809
8,0.875000,11.975000,239,17,0.081575
9,0.875000,11.925000,238,17,0.079285
10,0.925000,11.925000,238,18,0.098394
11,0.975000,11.925000,238,19,0.108738
12,0.975000,11.875000,237,19,0.115910
13,0.975000,11.825000,236,19,0.105469
14,0.975000,11.775000,235,19,0.113245
15,1.025000,11.775000,235,20,0.133623
16,1.075000,11.775000,235,21,0.142322
17,1.125000,11.775000,235,22,0.154017
18,1.125000,11.725000,234,22,0.132421
19,1.125000,11.675000,233,22,0.150237
20,1.075000,11.675000,233,21,0.137143
21,1.125000,11.675000,233,22,0.148173
22,1.175000,11.675000,233,23,0.159474
23,1.125000,11.675000,233,22,0.144192
24,1.175000,11.675000,233,23,0.157639
25,1.175000,11.625000,232,23,0.158204
26,1.225000,11.625000,232,24,0.158375
27,1.225000,11.575000,231,24,0.187088
28,1.225000,11.625000,232,24,0.189137
29,1.275000,11.625000,232,25,0.190101
30,1.275000,11.575000,231,25,0.180937
31,1.275000,11.525000,230,25,0.204921
32,1.325000,11.525000,230,26,0.192895
33,1.375000,11.525000,230,27,0.206582
34,1.375000,11.475000,229,27,0.222278
35,1.425000,11.475000,229,28,0.246155
36,1.425000,11.425000,228,28,0.245742
37,1.425000,11.375000,227,28,0.252163
38,1.425000,11.325000,226,28,0.259107
39,1.475000,11.325000,226,29,0.258135
40,1.475000,11.275000,225,29,0.299335
41,1.525000,11.275000,225,30,0.312151
42,1.525000,11.225000,224,30,0.320683
43,1.525000,11.275000,225,30,0.290050
44,1.475000,11.275000,225,29,0.302037
45,1.525000,11.275000,225,30,0.307253
46,1.525000,11.225000,224,30,0.312165
47,1.575000,11.225000,224,31,0.324874
48,1.575000,11.175000,223,31,0.340156
49,1.525000,11.175000,223,30,0.325312
