step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.475000,11.375000,227,189,0.006183
1,9.475000,11.325000,226,189,0.005630
2,9.475000,11.375000,227,189,0.009346
3,9.475000,11.425000,228,189,0.000000
4,9.525000,11.425000,228,190,0.000000
5,9.525000,11.475000,229,190,0.000000
6,9.475000,11.475000,229,189,0.000000
7,9.525000,11.475000,229,190,0.000000
8,9.575000,11.475000,229,191,0.000000
9,9.575000,11.425000,228,191,0.012979
10,9.575000,11.375000,227,191,0.000000
11,9.575000,11.325000,226,191,0.018881
12,9.575000,11.275000,225,191,0.002999
13,9.575000,11.225000,224,191,0.006810
14,9.575000,11.175000,223,191,0.000000
15,9.625000,11.175000,223,192,0.000000
16,9.625000,11.125000,222,192,0.030799
17,9.625000,11.075000,221,192,0.000000
18,9.575000,11.075000,221,191,0.000000
19,9.575000,11.125000,222,191,0.001492
20,9.525000,11.125000,222,190,0.002788
21,9.525000,11.075000,221,190,0.000000
22,9.575000,11.075000,221,191,0.016302
23,9.575000,11.125000,222,191,0.000000
24,9.525000,11.125000,222,190,0.000000
25,9.525000,11.075000,221,190,0.000000
26,9.525000,11.025000,220,190,0.024815
27,9.525000,10.975000,219,190,0.002127
28,9.525000,10.925000,218,190,0.014970
29,9.575000,10.925000,218,191,0.000000
30,9.575000,10.875000,217,191,0.011226
31,9.575000,10.825000,216,191,0.008733
32,9.525000,10.825000,216,190,0.003805
33,9.525000,10.775000,215,190,0.000000
34,9.525000,10.825000,216,190,0.001237
35,9.525000,10.875000,217,190,0.015442
36,9.525000,10.825000,216,190,0.012412
37,9.525000,10.775000,215,190,0.000000
38,9.525000,10.725000,214,190,0.004712
39,9.525000,10.775000,215,190,0.000000
40,9.575000,10.775000,215,191,0.000000
41,9.575000,10.825000,216,191,0.000000
42,9.625000,10.825000,216,192,0.000000
43,9.625000,10.775000,215,192,0.000000
44,9.625000,10.725000,214,192,0.000000
45,9.625000,10.675000,213,192,0.004394
46,9.575000,10.675000,213,191,0.000000
47,9.575000,10.625000,212,191,0.000000
48,9.575000,10.575000,211,191,0.007205
49,9.575000,10.525000,210,191,0.000000
