step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.975000,8.475000,169,159,0.005883
1,7.975000,8.525000,170,159,0.003643
2,7.975000,8.575000,171,159,0.000000
3,7.975000,8.625000,172,159,0.000000
4,7.925000,8.625000,172,158,0.002560
5,7.925000,8.675000,173,158,0.000000
6,7.925000,8.725000,174,158,0.011234
7,7.925000,8.775000,175,158,0.000000
8,7.925000,8.825000,176,158,0.001235
9,7.975000,8.825000,176,159,0.021502
10,7.975000,8.775000,175,159,0.020443
11,7.975000,8.825000,176,159,0.000908
12,7.975000,8.775000,175,159,0.000000
13,7.975000,8.825000,176,159,0.004417
14,8.025000,8.825000,176,160,0.000000
15,8.025000,8.875000,177,160,0.000000
16,8.025000,8.925000,178,160,0.003906
17,8.025000,8.975000,179,160,0.019760
18,8.025000,9.025000,180,160,0.004199
19,8.025000,9.075000,181,160,0.002964
20,8.075000,9.075000,181,161,0.000000
21,8.125000,9.075000,181,162,0.000319
22,8.125000,9.125000,182,162,0.002114
23,8.125000,9.175000,183,162,0.000093
24,8.125000,9.125000,182,162,0.000000
25,8.125000,9.175000,183,162,0.000000
26,8.125000,9.225000,184,162,0.000000
27,8.075000,9.225000,184,161,0.007424
28,8.075000,9.275000,185,161,0.007494
29,8.125000,9.275000,185,162,0.001958
30,8.125000,9.325000,186,162,0.010174
31,8.125000,9.275000,185,162,0.000315
32,8.125000,9.325000,186,162,0.004122
33,8.125000,9.375000,187,162,0.000000
34,8.175000,9.375000,187,163,0.000000
35,8.175000,9.425000,188,163,0.001140
36,8.225000,9.425000,188,164,0.002665
37,8.225000,9.475000,189,164,0.003241
38,8.225000,9.525000,190,164,0.008514
39,8.225000,9.475000,189,164,0.000000
40,8.225000,9.525000,190,164,0.000000
41,8.225000,9.575000,191,164,0.000000
42,8.275000,9.575000,191,165,0.000000
43,8.275000,9.625000,192,165,0.004020
44,8.275000,9.675000,193,165,0.000000
45,8.325000,9.675000,193,166,0.000000
46,8.325000,9.725000,194,166,0.012904
47,8.325000,9.775000,195,166,0.009515
48,8.325000,9.825000,196,166,0.000000
49,8.325000,9.775000,195,166,0.000000
