step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.325000,2.725000,54,6,0.012675
1,0.275000,2.725000,54,5,0.005390
2,0.275000,2.775000,55,5,0.001710
3,0.275000,2.825000,56,5,0.000000
4,0.275000,2.875000,57,5,0.000000
5,0.275000,2.825000,56,5,0.015780
6,0.225000,2.825000,56,4,0.000000
7,0.275000,2.825000,56,5,0.015919
8,0.225000,2.825000,56,4,0.013666
9,0.225000,2.875000,57,4,0.008095
10,0.275000,2.875000,57,5,0.000000
11,0.275000,2.825000,56,5,0.000000
12,0.275000,2.775000,55,5,0.011317
13,0.275000,2.825000,56,5,0.000000
14,0.325000,2.825000,56,6,0.000000
15,0.325000,2.775000,55,6,0.015821
16,0.325000,2.825000,56,6,0.000000
17,0.375000,2.825000,56,7,0.000000
18,0.375000,2.875000,57,7,0.000940
19,0.375000,2.825000,56,7,0.012752
20,0.375000,2.775000,55,7,0.000000
21,0.375000,2.725000,54,7,0.000000
22,0.375000,2.775000,55,7,0.008246
23,0.375000,2.825000,56,7,0.000000
24,0.425000,2.825000,56,8,0.000000
25,0.475000,2.825000,56,9,0.001458
26,0.475000,2.775000,55,9,0.000000
27,0.525000,2.775000,55,10,0.009338
28,0.525000,2.725000,54,10,0.000929
29,0.525000,2.775000,55,10,0.013612
30,0.525000,2.825000,56,10,0.005698
31,0.475000,2.825000,56,9,0.005460
32,0.475000,2.775000,55,9,0.001883
33,0.525000,2.775000,55,10,0.000000
34,0.525000,2.725000,54,10,0.000000
35,0.525000,2.775000,55,10,0.000000
36,0.525000,2.725000,54,10,0.000000
37,0.575000,2.725000,54,11,0.003535
38,0.625000,2.725000,54,12,0.000000
39,0.625000,2.675000,53,12,0.000000
40,0.675000,2.675000,53,13,0.010408
41,0.675000,2.725000,54,13,0.000000
42,0.675000,2.675000,53,13,0.000000
43,0.675000,2.725000,54,13,0.000000
44,0.625000,2.725000,54,12,0.006376
45,0.575000,2.725000,54,11,0.000000
46,0.525000,2.725000,54,10,0.000000
47,0.525000,2.675000,53,10,0.004276
48,0.525000,2.625000,52,10,0.009427
49,0.575000,2.625000,52,11,0.000000
