step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.825000,8.225000,164,16,0.018737
1,0.875000,8.225000,164,17,0.003395
2,0.925000,8.225000,164,18,0.026929
3,0.925000,8.175000,163,18,0.007174
4,0.975000,8.175000,163,19,0.045771
5,1.025000,8.175000,163,20,0.019252
6,0.975000,8.175000,163,19,0.016608
7,1.025000,8.175000,163,20,0.037940
8,1.025000,8.225000,164,20,0.013380
9,1.075000,8.225000,164,21,0.026128
10,1.025000,8.225000,164,20,0.000000
11,1.075000,8.225000,164,21,0.024662
12,1.025000,8.225000,164,20,0.018486
13,1.025000,8.175000,163,20,0.016825
14,1.075000,8.175000,163,21,0.022056
15,1.025000,8.175000,163,20,0.012257
16,1.075000,8.175000,163,21,0.018314
17,1.075000,8.125000,162,21,0.037805
18,1.125000,8.125000,162,22,0.030471
19,1.175000,8.125000,162,23,0.026995
20,1.225000,8.125000,162,24,0.016610
21,1.275000,8.125000,162,25,0.020091
22,1.275000,8.175000,163,25,0.029141
23,1.275000,8.125000,162,25,0.038600
24,1.325000,8.125000,162,26,0.049622
25,1.375000,8.125000,162,27,0.024150
26,1.375000,8.075000,161,27,0.039243
27,1.375000,8.025000,160,27,0.059080
28,1.375000,7.975000,159,27,0.057036
29,1.325000,7.975000,159,26,0.050251
30,1.325000,7.925000,158,26,0.057384
31,1.325000,7.875000,157,26,0.053115
32,1.325000,7.825000,156,26,0.065252
33,1.375000,7.825000,156,27,0.055828
34,1.375000,7.775000,155,27,0.065892
35,1.325000,7.775000,155,26,0.085340
36,1.325000,7.825000,156,26,0.056106
37,1.375000,7.825000,156,27,0.073202
38,1.375000,7.775000,155,27,0.048650
39,1.375000,7.725000,154,27,0.066698
40,1.375000,7.675000,153,27,0.067144
41,1.425000,7.675000,153,28,0.062671
42,1.425000,7.625000,152,28,0.073531
43,1.425000,7.575000,151,28,0.091114
44,1.425000,7.525000,150,28,0.094127
45,1.475000,7.525000,150,29,0.098651
46,1.475000,7.475000,149,29,0.100191
47,1.525000,7.475000,149,30,0.123886
48,1.525000,7.425000,148,30,0.107387
49,1.525000,7.475000,149,30,0.114034
