step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.175000,4.275000,85,143,0.000000
1,7.225000,4.275000,85,144,0.011346
2,7.225000,4.325000,86,144,0.005189
3,7.225000,4.375000,87,144,0.011993
4,7.275000,4.375000,87,145,0.019377
5,7.325000,4.375000,87,146,0.005097
6,7.325000,4.425000,88,146,0.013328
7,7.375000,4.425000,88,147,0.012251
8,7.375000,4.475000,89,147,0.005264
9,7.375000,4.525000,90,147,0.000000
10,7.425000,4.525000,90,148,0.000000
11,7.475000,4.525000,90,149,0.004587
12,7.475000,4.575000,91,149,0.000000
13,7.425000,4.575000,91,148,0.013136
14,7.475000,4.575000,91,149,0.002643
15,7.425000,4.575000,91,148,0.004536
16,7.375000,4.575000,91,147,0.010230
17,7.325000,4.575000,91,146,0.018758
18,7.275000,4.575000,91,145,0.020635
19,7.275000,4.625000,92,145,0.000000
20,7.225000,4.625000,92,144,0.008906
21,7.175000,4.625000,92,143,0.004364
22,7.125000,4.625000,92,142,0.007146
23,7.075000,4.625000,92,141,0.007349
24,7.075000,4.675000,93,141,0.000000
25,7.025000,4.675000,93,140,0.000000
26,6.975000,4.675000,93,139,0.000000
27,6.925000,4.675000,93,138,0.022161
28,6.875000,4.675000,93,137,0.006577
29,6.825000,4.675000,93,136,0.001577
30,6.775000,4.675000,93,135,0.021174
31,6.825000,4.675000,93,136,0.009888
32,6.775000,4.675000,93,135,0.000000
33,6.725000,4.675000,93,134,0.000000
34,6.675000,4.675000,93,133,0.017656
35,6.625000,4.675000,93,132,0.000000
36,6.625000,4.625000,92,132,0.000000
37,6.575000,4.625000,92,131,0.021617
38,6.525000,4.625000,92,130,0.000000
39,6.475000,4.625000,92,129,0.013376
40,6.425000,4.625000,92,128,0.009553
41,6.425000,4.675000,93,128,0.000000
42,6.475000,4.675000,93,129,0.000511
43,6.475000,4.625000,92,129,0.010734
44,6.475000,4.675000,93,129,0.000000
45,6.475000,4.625000,92,129,0.000000
46,6.525000,4.625000,92,130,0.008439
47,6.525000,4.575000,91,130,0.000000
48,6.475000,4.575000,91,129,0.003341
49,6.425000,4.575000,91,128,0.000000
