step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.225000,11.825000,236,164,0.021019
1,8.225000,11.775000,235,164,0.006380
2,8.225000,11.825000,236,164,0.000000
3,8.225000,11.775000,235,164,0.000000
4,8.225000,11.825000,236,164,0.000000
5,8.275000,11.825000,236,165,0.000000
6,8.325000,11.825000,236,166,0.003077
7,8.325000,11.775000,235,166,0.000000
8,8.275000,11.775000,235,165,0.000000
9,8.275000,11.825000,236,165,0.000000
10,8.325000,11.825000,236,166,0.000000
11,8.325000,11.875000,237,166,0.009975
12,8.275000,11.875000,237,165,0.004320
13,8.275000,11.825000,236,165,0.000000
14,8.275000,11.875000,237,165,0.014538
15,8.275000,11.925000,238,165,0.003749
16,8.275000,11.875000,237,165,0.000000
17,8.325000,11.875000,237,166,0.000000
18,8.325000,11.925000,238,166,0.003088
19,8.275000,11.925000,238,165,0.001256
20,8.275000,11.875000,237,165,0.009946
21,8.275000,11.925000,238,165,0.000000
22,8.325000,11.925000,238,166,0.004322
23,8.275000,11.925000,238,165,0.000000
24,8.275000,11.875000,237,165,0.014966
25,8.275000,11.925000,238,165,0.012339
26,8.225000,11.925000,238,164,0.000000
27,8.225000,11.975000,239,164,0.000000
28,8.225000,12.025000,240,164,0.009454
29,8.175000,12.025000,240,163,0.000000
30,8.225000,12.025000,240,164,0.000000
31,8.225000,12.075000,241,164,0.000000
32,8.175000,12.075000,241,163,0.000000
33,8.225000,12.075000,241,164,0.000000
34,8.225000,12.125000,242,164,0.000000
35,8.225000,12.075000,241,164,0.000000
36,8.275000,12.075000,241,165,0.000000
37,8.275000,12.125000,242,165,0.005712
38,8.275000,12.175000,243,165,0.000000
39,8.275000,12.125000,242,165,0.000000
40,8.225000,12.125000,242,164,0.000000
41,8.275000,12.125000,242,165,0.004969
42,8.225000,12.125000,242,164,0.006035
43,8.175000,12.125000,242,163,0.000000
44,8.125000,12.125000,242,162,0.000000
45,8.175000,12.125000,242,163,0.000000
46,8.125000,12.125000,242,162,0.000000
47,8.125000,12.075000,241,162,0.000000
48,8.125000,12.025000,240,162,0.000000
49,8.175000,12.025000,240,163,0.013693
