step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,12.425000,8.525000,170,248,0.117701
1,12.375000,8.525000,170,247,0.150997
2,12.325000,8.525000,170,246,0.139175
3,12.275000,8.525000,170,245,0.152550
4,12.275000,8.575000,171,245,0.168596
5,12.225000,8.575000,171,244,0.168931
6,12.225000,8.525000,170,244,0.175780
7,12.275000,8.525000,170,245,0.158482
8,12.275000,8.475000,169,245,0.147849
9,12.225000,8.475000,169,244,0.179223
10,12.225000,8.425000,168,244,0.155026
11,12.175000,8.425000,168,243,0.182935
12,12.125000,8.425000,168,242,0.195973
13,12.075000,8.425000,168,241,0.198451
14,12.025000,8.425000,168,240,0.216827
15,11.975000,8.425000,168,239,0.225880
16,12.025000,8.425000,168,240,0.206105
17,12.025000,8.375000,167,240,0.224798
18,11.975000,8.375000,167,239,0.206204
19,11.925000,8.375000,167,238,0.250019
20,11.875000,8.375000,167,237,0.244232
21,11.825000,8.375000,167,236,0.247648
22,11.775000,8.375000,167,235,0.260842
23,11.725000,8.375000,167,234,0.271052
24,11.725000,8.425000,168,234,0.293778
25,11.675000,8.425000,168,233,0.307059
26,11.625000,8.425000,168,232,0.332253
27,11.675000,8.425000,168,233,0.319633
28,11.625000,8.425000,168,232,0.319605
29,11.575000,8.425000,168,231,0.337127
30,11.575000,8.375000,167,231,0.335798
31,11.575000,8.425000,168,231,0.331458
32,11.525000,8.425000,168,230,0.331571
33,11.525000,8.475000,169,230,0.324583
34,11.525000,8.525000,170,230,0.365754
35,11.525000,8.575000,171,230,0.390331
36,11.475000,8.575000,171,229,0.387134
37,11.475000,8.525000,170,229,0.369079
38,11.475000,8.475000,169,229,0.352908
39,11.475000,8.525000,170,229,0.375504
40,11.475000,8.575000,171,229,0.389265
41,11.525000,8.575000,171,230,0.375254
42,11.525000,8.525000,170,230,0.360878
43,11.475000,8.525000,170,229,0.376008
44,11.475000,8.475000,169,229,0.372015
45,11.475000,8.525000,170,229,0.387697
46,11.475000,8.575000,171,229,0.389175
47,11.475000,8.625000,172,229,0.413252
48,11.475000,8.675000,173,229,0.418676
49,11.475000,8.725000,174,229,0.432174
