step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.325000,12.425000,248,166,0.000000
1,8.275000,12.425000,248,165,0.000000
2,8.275000,12.375000,247,165,0.000000
3,8.275000,12.425000,248,165,0.000000
4,8.275000,12.375000,247,165,0.000000
5,8.275000,12.325000,246,165,0.000000
6,8.325000,12.325000,246,166,0.001428
7,8.275000,12.325000,246,165,0.001404
8,8.325000,12.325000,246,166,0.009124
9,8.375000,12.325000,246,167,0.000000
10,8.325000,12.325000,246,166,0.000000
11,8.325000,12.375000,247,166,0.012149
12,8.375000,12.375000,247,167,0.000000
13,8.425000,12.375000,247,168,0.000000
14,8.425000,12.325000,246,168,0.000000
15,8.425000,12.275000,245,168,0.001716
16,8.475000,12.275000,245,169,0.000383
17,8.525000,12.275000,245,170,0.000000
18,8.575000,12.275000,245,171,0.000000
19,8.575000,12.225000,244,171,0.013869
20,8.575000,12.275000,245,171,0.013474
21,8.625000,12.275000,245,172,0.008087
22,8.675000,12.275000,245,173,0.006180
23,8.725000,12.275000,245,174,0.000000
24,8.725000,12.225000,244,174,0.018087
25,8.725000,12.175000,243,174,0.003545
26,8.725000,12.225000,244,174,0.002428
27,8.775000,12.225000,244,175,0.000000
28,8.725000,12.225000,244,174,0.005575
29,8.675000,12.225000,244,173,0.000000
30,8.675000,12.175000,243,173,0.000000
31,8.625000,12.175000,243,172,0.000000
32,8.575000,12.175000,243,171,0.004753
33,8.575000,12.125000,242,171,0.000000
34,8.625000,12.125000,242,172,0.007944
35,8.625000,12.175000,243,172,0.000000
36,8.675000,12.175000,243,173,0.000000
37,8.675000,12.125000,242,173,0.000000
38,8.675000,12.075000,241,173,0.000000
39,8.725000,12.075000,241,174,0.012190
40,8.725000,12.025000,240,174,0.001504
41,8.775000,12.025000,240,175,0.000943
42,8.825000,12.025000,240,176,0.000000
43,8.875000,12.025000,240,177,0.000000
44,8.875000,12.075000,241,177,0.006408
45,8.875000,12.125000,242,177,0.000000
46,8.925000,12.125000,242,178,0.006980
47,8.925000,12.175000,243,178,0.000000
48,8.975000,12.175000,243,179,0.019657
49,8.925000,12.175000,243,178,0.007857
