step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.875000,2.375000,47,157,0.000000
1,7.875000,2.425000,48,157,0.003160
2,7.875000,2.475000,49,157,0.000000
3,7.925000,2.475000,49,158,0.000000
4,7.975000,2.475000,49,159,0.000000
5,7.925000,2.475000,49,158,0.000000
6,7.925000,2.525000,50,158,0.000000
7,7.975000,2.525000,50,159,0.007131
8,7.925000,2.525000,50,158,0.000000
9,7.875000,2.525000,50,157,0.000000
10,7.825000,2.525000,50,156,0.004942
11,7.825000,2.475000,49,156,0.009931
12,7.825000,2.525000,50,156,0.003340
13,7.825000,2.475000,49,156,0.000000
14,7.825000,2.425000,48,156,0.000000
15,7.825000,2.475000,49,156,0.000000
16,7.775000,2.475000,49,155,0.008870
17,7.775000,2.525000,50,155,0.006400
18,7.825000,2.525000,50,156,0.000000
19,7.875000,2.525000,50,157,0.000000
20,7.925000,2.525000,50,158,0.000000
21,7.925000,2.575000,51,158,0.018445
22,7.975000,2.575000,51,159,0.000724
23,7.975000,2.525000,50,159,0.000000
24,7.975000,2.475000,49,159,0.007871
25,7.975000,2.525000,50,159,0.000000
26,8.025000,2.525000,50,160,0.000000
27,8.075000,2.525000,50,161,0.007916
28,8.025000,2.525000,50,160,0.000000
29,7.975000,2.525000,50,159,0.000000
30,8.025000,2.525000,50,160,0.000000
31,8.025000,2.575000,51,160,0.000000
32,8.025000,2.525000,50,160,0.000000
33,7.975000,2.525000,50,159,0.000000
34,7.925000,2.525000,50,158,0.009946
35,7.875000,2.525000,50,157,0.013630
36,7.925000,2.525000,50,158,0.000000
37,7.925000,2.575000,51,158,0.000000
38,7.925000,2.525000,50,158,0.012499
39,7.925000,2.475000,49,158,0.000000
40,7.925000,2.525000,50,158,0.005756
41,7.975000,2.525000,50,159,0.006036
42,7.975000,2.575000,51,159,0.000000
43,7.975000,2.625000,52,159,0.005802
44,7.975000,2.575000,51,159,0.000000
45,8.025000,2.575000,51,160,0.005366
46,8.025000,2.625000,52,160,0.000000
47,8.075000,2.625000,52,161,0.002537
48,8.075000,2.575000,51,161,0.000000
49,8.075000,2.625000,52,161,0.005494
