step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,1.025000,6.975000,139,20,0.008903
1,0.975000,6.975000,139,19,0.000000
2,0.975000,6.925000,138,19,0.000000
3,1.025000,6.925000,138,20,0.003182
4,1.025000,6.875000,137,20,0.006063
5,0.975000,6.875000,137,19,0.000000
6,1.025000,6.875000,137,20,0.000750
7,0.975000,6.875000,137,19,0.011621
8,0.925000,6.875000,137,18,0.000000
9,0.975000,6.875000,137,19,0.000000
10,0.975000,6.825000,136,19,0.004745
11,0.925000,6.825000,136,18,0.000000
12,0.925000,6.775000,135,18,0.005060
13,0.925000,6.725000,134,18,0.005159
14,0.925000,6.775000,135,18,0.000000
15,0.925000,6.725000,134,18,0.000554
16,0.925000,6.775000,135,18,0.000000
17,0.925000,6.825000,136,18,0.000000
18,0.875000,6.825000,136,17,0.005476
19,0.875000,6.775000,135,17,0.004737
20,0.925000,6.775000,135,18,0.000557
21,0.875000,6.775000,135,17,0.000000
22,0.875000,6.825000,136,17,0.003920
23,0.875000,6.775000,135,17,0.000000
24,0.875000,6.825000,136,17,0.016822
25,0.875000,6.875000,137,17,0.004578
26,0.875000,6.925000,138,17,0.000000
27,0.875000,6.875000,137,17,0.017086
28,0.875000,6.825000,136,17,0.000000
29,0.875000,6.775000,135,17,0.001821
30,0.925000,6.775000,135,18,0.000000
31,0.925000,6.725000,134,18,0.000000
32,0.925000,6.775000,135,18,0.000000
33,0.925000,6.825000,136,18,0.000000
34,0.975000,6.825000,136,19,0.000000
35,1.025000,6.825000,136,20,0.002159
36,1.075000,6.825000,136,21,0.000000
37,1.125000,6.825000,136,22,0.008788
38,1.175000,6.825000,136,23,0.000000
39,1.175000,6.875000,137,23,0.000000
40,1.225000,6.875000,137,24,0.013708
41,1.225000,6.825000,136,24,0.010223
42,1.225000,6.775000,135,24,0.000000
43,1.225000,6.825000,136,24,0.000000
44,1.225000,6.875000,137,24,0.014166
45,1.275000,6.875000,137,25,0.006090
46,1.275000,6.825000,136,25,0.000000
47,1.275000,6.775000,135,25,0.005184
48,1.275000,6.825000,136,25,0.000000
49,1.225000,6.825000,136,24,0.000192
