step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.225000,11.275000,225,124,0.000360
1,6.225000,11.325000,226,124,0.004193
2,6.225000,11.375000,227,124,0.000000
3,6.225000,11.325000,226,124,0.000000
4,6.275000,11.325000,226,125,0.000000
5,6.275000,11.375000,227,125,0.000000
6,6.275000,11.325000,226,125,0.013163
7,6.275000,11.275000,225,125,0.006242
8,6.275000,11.325000,226,125,0.000000
9,6.275000,11.275000,225,125,0.002663
10,6.225000,11.275000,225,124,0.009993
11,6.225000,11.325000,226,124,0.000000
12,6.225000,11.275000,225,124,0.008168
13,6.225000,11.225000,224,124,0.006914
14,6.225000,11.175000,223,124,0.001348
15,6.275000,11.175000,223,125,0.000000
16,6.275000,11.125000,222,125,0.016281
17,6.275000,11.075000,221,125,0.000000
18,6.275000,11.025000,220,125,0.004556
19,6.275000,11.075000,221,125,0.000000
20,6.275000,11.125000,222,125,0.000000
21,6.225000,11.125000,222,124,0.005401
22,6.275000,11.125000,222,125,0.000000
23,6.225000,11.125000,222,124,0.000000
24,6.225000,11.075000,221,124,0.001856
25,6.275000,11.075000,221,125,0.001772
26,6.275000,11.125000,222,125,0.011639
27,6.275000,11.175000,223,125,0.000000
28,6.275000,11.125000,222,125,0.001171
29,6.225000,11.125000,222,124,0.016104
30,6.275000,11.125000,222,125,0.009917
31,6.275000,11.175000,223,125,0.020101
32,6.325000,11.175000,223,126,0.000000
33,6.325000,11.125000,222,126,0.001542
34,6.275000,11.125000,222,125,0.007265
35,6.275000,11.075000,221,125,0.004655
36,6.275000,11.125000,222,125,0.000000
37,6.275000,11.075000,221,125,0.004558
38,6.275000,11.125000,222,125,0.005508
39,6.275000,11.075000,221,125,0.000000
40,6.225000,11.075000,221,124,0.000000
41,6.175000,11.075000,221,123,0.012440
42,6.125000,11.075000,221,122,0.000000
43,6.125000,11.025000,220,122,0.011474
44,6.075000,11.025000,220,121,0.007047
45,6.025000,11.025000,220,120,0.000000
46,6.025000,11.075000,221,120,0.000493
47,6.075000,11.075000,221,121,0.000000
48,6.075000,11.125000,222,121,0.010051
49,6.075000,11.075000,221,121,0.003435
