step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.025000,9.975000,199,40,0.000000
1,2.075000,9.975000,199,41,0.012108
2,2.075000,9.925000,198,41,0.000000
3,2.075000,9.975000,199,41,0.000000
4,2.125000,9.975000,199,42,0.000000
5,2.125000,10.025000,200,42,0.000000
6,2.125000,10.075000,201,42,0.000000
7,2.175000,10.075000,201,43,0.008156
8,2.125000,10.075000,201,42,0.011712
9,2.125000,10.025000,200,42,0.000000
10,2.125000,10.075000,201,42,0.000000
11,2.125000,10.125000,202,42,0.000000
12,2.075000,10.125000,202,41,0.000920
13,2.125000,10.125000,202,42,0.000000
14,2.075000,10.125000,202,41,0.004683
15,2.125000,10.125000,202,42,0.001354
16,2.125000,10.075000,201,42,0.000000
17,2.175000,10.075000,201,43,0.000000
18,2.175000,10.125000,202,43,0.000000
19,2.125000,10.125000,202,42,0.006680
20,2.125000,10.075000,201,42,0.000000
21,2.175000,10.075000,201,43,0.021447
22,2.175000,10.125000,202,43,0.000000
23,2.175000,10.175000,203,43,0.000000
24,2.175000,10.225000,204,43,0.000000
25,2.225000,10.225000,204,44,0.000000
26,2.275000,10.225000,204,45,0.000000
27,2.275000,10.275000,205,45,0.024622
28,2.225000,10.275000,205,44,0.002507
29,2.225000,10.325000,206,44,0.000000
30,2.175000,10.325000,206,43,0.000000
31,2.175000,10.275000,205,43,0.001132
32,2.225000,10.275000,205,44,0.000000
33,2.175000,10.275000,205,43,0.000000
34,2.125000,10.275000,205,42,0.000000
35,2.125000,10.325000,206,42,0.000000
36,2.125000,10.375000,207,42,0.000000
37,2.125000,10.325000,206,42,0.011593
38,2.125000,10.375000,207,42,0.000000
39,2.075000,10.375000,207,41,0.000000
40,2.075000,10.425000,208,41,0.000000
41,2.025000,10.425000,208,40,0.000000
42,2.025000,10.475000,209,40,0.004257
43,2.025000,10.425000,208,40,0.000000
44,2.025000,10.475000,209,40,0.010502
45,1.975000,10.475000,209,39,0.002973
46,1.975000,10.425000,208,39,0.001548
47,1.925000,10.425000,208,38,0.007322
48,1.975000,10.425000,208,39,0.008062
49,1.975000,10.475000,209,39,0.000000
