step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.275000,7.225000,144,65,0.006077
1,3.275000,7.275000,145,65,0.000000
2,3.275000,7.225000,144,65,0.000000
3,3.225000,7.225000,144,64,0.001306
4,3.225000,7.175000,143,64,0.003566
5,3.175000,7.175000,143,63,0.004936
6,3.175000,7.225000,144,63,0.007493
7,3.175000,7.275000,145,63,0.012168
8,3.125000,7.275000,145,62,0.004070
9,3.175000,7.275000,145,63,0.003633
10,3.175000,7.225000,144,63,0.000000
11,3.225000,7.225000,144,64,0.000000
12,3.275000,7.225000,144,65,0.015399
13,3.275000,7.275000,145,65,0.001847
14,3.275000,7.225000,144,65,0.008052
15,3.275000,7.175000,143,65,0.015592
16,3.225000,7.175000,143,64,0.009752
17,3.225000,7.225000,144,64,0.000000
18,3.225000,7.175000,143,64,0.000000
19,3.225000,7.225000,144,64,0.000000
20,3.225000,7.175000,143,64,0.000000
21,3.225000,7.225000,144,64,0.000000
22,3.225000,7.175000,143,64,0.000000
23,3.225000,7.125000,142,64,0.000000
24,3.225000,7.175000,143,64,0.017575
25,3.225000,7.225000,144,64,0.014149
26,3.225000,7.275000,145,64,0.000361
27,3.175000,7.275000,145,63,0.002042
28,3.175000,7.325000,146,63,0.003073
29,3.125000,7.325000,146,62,0.000000
30,3.125000,7.275000,145,62,0.000000
31,3.125000,7.225000,144,62,0.042355
32,3.125000,7.175000,143,62,0.002132
33,3.175000,7.175000,143,63,0.001587
34,3.125000,7.175000,143,62,0.000000
35,3.075000,7.175000,143,61,0.000000
36,3.075000,7.125000,142,61,0.005746
37,3.025000,7.125000,142,60,0.011518
38,3.025000,7.075000,141,60,0.006921
39,3.025000,7.025000,140,60,0.007673
40,3.075000,7.025000,140,61,0.009414
41,3.025000,7.025000,140,60,0.000000
42,3.075000,7.025000,140,61,0.004092
43,3.075000,6.975000,139,61,0.005535
44,3.025000,6.975000,139,60,0.000000
45,3.075000,6.975000,139,61,0.000000
46,3.025000,6.975000,139,60,0.000889
47,3.075000,6.975000,139,61,0.000000
48,3.125000,6.975000,139,62,0.000000
49,3.125000,7.025000,140,62,0.007296
