step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.475000,8.575000,171,89,0.000000
1,4.425000,8.575000,171,88,0.000000
2,4.475000,8.575000,171,89,0.000000
3,4.475000,8.625000,172,89,0.000000
4,4.525000,8.625000,172,90,0.003404
5,4.575000,8.625000,172,91,0.013629
6,4.575000,8.575000,171,91,0.005156
7,4.575000,8.625000,172,91,0.000000
8,4.575000,8.675000,173,91,0.021249
9,4.525000,8.675000,173,90,0.000000
10,4.525000,8.625000,172,90,0.000000
11,4.475000,8.625000,172,89,0.009973
12,4.475000,8.675000,173,89,0.001317
13,4.525000,8.675000,173,90,0.000000
14,4.475000,8.675000,173,89,0.011956
15,4.475000,8.725000,174,89,0.005891
16,4.425000,8.725000,174,88,0.003591
17,4.375000,8.725000,174,87,0.004940
18,4.375000,8.675000,173,87,0.008292
19,4.375000,8.625000,172,87,0.000000
20,4.325000,8.625000,172,86,0.009342
21,4.325000,8.675000,173,86,0.000000
22,4.325000,8.725000,174,86,0.000421
23,4.325000,8.675000,173,86,0.001144
24,4.325000,8.725000,174,86,0.003387
25,4.325000,8.775000,175,86,0.000000
26,4.325000,8.725000,174,86,0.010088
27,4.325000,8.675000,173,86,0.000000
28,4.275000,8.675000,173,85,0.000000
29,4.325000,8.675000,173,86,0.004337
30,4.325000,8.625000,172,86,0.000000
31,4.375000,8.625000,172,87,0.007168
32,4.375000,8.675000,173,87,0.003795
33,4.325000,8.675000,173,86,0.000000
34,4.325000,8.725000,174,86,0.020051
35,4.375000,8.725000,174,87,0.002126
36,4.325000,8.725000,174,86,0.000000
37,4.325000,8.775000,175,86,0.000000
38,4.375000,8.775000,175,87,0.007223
39,4.375000,8.725000,174,87,0.000000
40,4.375000,8.775000,175,87,0.000000
41,4.325000,8.775000,175,86,0.004599
42,4.275000,8.775000,175,85,0.000000
43,4.275000,8.825000,176,85,0.000607
44,4.325000,8.825000,176,86,0.001332
45,4.325000,8.875000,177,86,0.009315
46,4.325000,8.925000,178,86,0.005904
47,4.325000,8.875000,177,86,0.011260
48,4.375000,8.875000,177,87,0.000000
49,4.375000,8.925000,178,87,0.007668
