step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.525000,8.475000,169,130,0.000000
1,6.475000,8.475000,169,129,0.000000
2,6.475000,8.525000,170,129,0.019198
3,6.425000,8.525000,170,128,0.000000
4,6.425000,8.475000,169,128,0.000000
5,6.425000,8.525000,170,128,0.000000
6,6.475000,8.525000,170,129,0.011018
7,6.475000,8.575000,171,129,0.010688
8,6.475000,8.525000,170,129,0.000000
9,6.475000,8.575000,171,129,0.005197
10,6.425000,8.575000,171,128,0.002139
11,6.425000,8.625000,172,128,0.005972
12,6.475000,8.625000,172,129,0.016626
13,6.475000,8.575000,171,129,0.000000
14,6.475000,8.625000,172,129,0.005379
15,6.525000,8.625000,172,130,0.000000
16,6.525000,8.675000,173,130,0.008201
17,6.475000,8.675000,173,129,0.000000
18,6.425000,8.675000,173,128,0.005231
19,6.425000,8.725000,174,128,0.008265
20,6.375000,8.725000,174,127,0.004306
21,6.325000,8.725000,174,126,0.008932
22,6.325000,8.675000,173,126,0.000000
23,6.275000,8.675000,173,125,0.010520
24,6.325000,8.675000,173,126,0.000000
25,6.325000,8.725000,174,126,0.000000
26,6.325000,8.675000,173,126,0.000000
27,6.325000,8.725000,174,126,0.000000
28,6.275000,8.725000,174,125,0.011157
29,6.275000,8.675000,173,125,0.003534
30,6.225000,8.675000,173,124,0.000000
31,6.225000,8.725000,174,124,0.016974
32,6.225000,8.675000,173,124,0.000000
33,6.275000,8.675000,173,125,0.000000
34,6.275000,8.725000,174,125,0.011956
35,6.275000,8.775000,175,125,0.003404
36,6.325000,8.775000,175,126,0.000000
37,6.325000,8.725000,174,126,0.000000
38,6.325000,8.675000,173,126,0.000000
39,6.325000,8.725000,174,126,0.002262
40,6.275000,8.725000,174,125,0.000101
41,6.275000,8.675000,173,125,0.001606
42,6.325000,8.675000,173,126,0.003465
43,6.325000,8.725000,174,126,0.002311
44,6.275000,8.725000,174,125,0.000000
45,6.325000,8.725000,174,126,0.006456
46,6.275000,8.725000,174,125,0.005325
47,6.225000,8.725000,174,124,0.001670
48,6.225000,8.675000,173,124,0.000000
49,6.225000,8.625000,172,124,0.001858
