step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.925000,7.825000,156,58,0.000148
1,2.975000,7.825000,156,59,0.007862
2,2.975000,7.775000,155,59,0.005423
3,2.925000,7.775000,155,58,0.000000
4,2.925000,7.725000,154,58,0.000000
5,2.875000,7.725000,154,57,0.002542
6,2.925000,7.725000,154,58,0.000000
7,2.925000,7.775000,155,58,0.005819
8,2.875000,7.775000,155,57,0.006845
9,2.825000,7.775000,155,56,0.000000
10,2.825000,7.725000,154,56,0.000000
11,2.825000,7.775000,155,56,0.004705
12,2.825000,7.825000,156,56,0.000000
13,2.875000,7.825000,156,57,0.000000
14,2.925000,7.825000,156,58,0.005107
15,2.925000,7.775000,155,58,0.012845
16,2.925000,7.825000,156,58,0.007485
17,2.925000,7.775000,155,58,0.000000
18,2.875000,7.775000,155,57,0.000000
19,2.825000,7.775000,155,56,0.000000
20,2.825000,7.725000,154,56,0.004912
21,2.775000,7.725000,154,55,0.000000
22,2.725000,7.725000,154,54,0.000000
23,2.675000,7.725000,154,53,0.000344
24,2.725000,7.725000,154,54,0.000038
25,2.725000,7.775000,155,54,0.002727
26,2.675000,7.775000,155,53,0.020801
27,2.675000,7.725000,154,53,0.013173
28,2.675000,7.775000,155,53,0.009117
29,2.725000,7.775000,155,54,0.014022
30,2.725000,7.825000,156,54,0.000251
31,2.775000,7.825000,156,55,0.030166
32,2.775000,7.775000,155,55,0.004946
33,2.725000,7.775000,155,54,0.013084
34,2.775000,7.775000,155,55,0.006757
35,2.775000,7.825000,156,55,0.003631
36,2.825000,7.825000,156,56,0.000000
37,2.825000,7.775000,155,56,0.001272
38,2.775000,7.775000,155,55,0.000656
39,2.775000,7.825000,156,55,0.000000
40,2.775000,7.875000,157,55,0.003783
41,2.825000,7.875000,157,56,0.019230
42,2.825000,7.925000,158,56,0.007691
43,2.825000,7.975000,159,56,0.000000
44,2.825000,8.025000,160,56,0.009850
45,2.875000,8.025000,160,57,0.000000
46,2.825000,8.025000,160,56,0.007931
47,2.775000,8.025000,160,55,0.000000
48,2.825000,8.025000,160,56,0.004211
49,2.875000,8.025000,160,57,0.007498
