step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.425000,9.025000,180,68,0.000000
1,3.425000,8.975000,179,68,0.000000
2,3.475000,8.975000,179,69,0.000000
3,3.475000,9.025000,180,69,0.000000
4,3.475000,8.975000,179,69,0.000000
5,3.525000,8.975000,179,70,0.000000
6,3.525000,9.025000,180,70,0.009795
7,3.525000,9.075000,181,70,0.000000
8,3.525000,9.125000,182,70,0.000000
9,3.525000,9.075000,181,70,0.015472
10,3.525000,9.125000,182,70,0.000010
11,3.525000,9.075000,181,70,0.000000
12,3.575000,9.075000,181,71,0.009864
13,3.525000,9.075000,181,70,0.002241
14,3.525000,9.125000,182,70,0.000000
15,3.525000,9.075000,181,70,0.005095
16,3.525000,9.025000,180,70,0.000000
17,3.575000,9.025000,180,71,0.000000
18,3.625000,9.025000,180,72,0.004890
19,3.675000,9.025000,180,73,0.000325
20,3.675000,8.975000,179,73,0.000000
21,3.625000,8.975000,179,72,0.000000
22,3.625000,8.925000,178,72,0.006153
23,3.575000,8.925000,178,71,0.017516
24,3.525000,8.925000,178,70,0.000000
25,3.525000,8.975000,179,70,0.000000
26,3.475000,8.975000,179,69,0.000000
27,3.475000,9.025000,180,69,0.000000
28,3.525000,9.025000,180,70,0.000000
29,3.525000,8.975000,179,70,0.012984
30,3.575000,8.975000,179,71,0.000000
31,3.525000,8.975000,179,70,0.002562
32,3.525000,9.025000,180,70,0.000000
33,3.475000,9.025000,180,69,0.006998
34,3.475000,9.075000,181,69,0.000207
35,3.475000,9.125000,182,69,0.003139
36,3.425000,9.125000,182,68,0.000000
37,3.375000,9.125000,182,67,0.000000
38,3.325000,9.125000,182,66,0.000000
39,3.375000,9.125000,182,67,0.000921
40,3.425000,9.125000,182,68,0.000600
41,3.475000,9.125000,182,69,0.003727
42,3.525000,9.125000,182,70,0.007672
43,3.475000,9.125000,182,69,0.001019
44,3.475000,9.175000,183,69,0.000000
45,3.475000,9.125000,182,69,0.002723
46,3.525000,9.125000,182,70,0.001337
47,3.525000,9.175000,183,70,0.000000
48,3.575000,9.175000,183,71,0.000000
49,3.575000,9.225000,184,71,0.000000
