step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.525000,12.475000,249,150,0.000000
1,7.475000,12.475000,249,149,0.000067
2,7.525000,12.475000,249,150,0.000000
3,7.575000,12.475000,249,151,0.003478
4,7.575000,12.425000,248,151,0.000000
5,7.575000,12.475000,249,151,0.000257
6,7.575000,12.425000,248,151,0.000000
7,7.575000,12.375000,247,151,0.000000
8,7.575000,12.425000,248,151,0.014484
9,7.575000,12.475000,249,151,0.000000
10,7.575000,12.425000,248,151,0.000000
11,7.575000,12.475000,249,151,0.000000
12,7.575000,12.525000,250,151,0.003307
13,7.525000,12.525000,250,150,0.000000
14,7.525000,12.575000,251,150,0.011257
15,7.525000,12.625000,252,150,0.000000
16,7.475000,12.625000,252,149,0.000000
17,7.475000,12.675000,253,149,0.000000
18,7.475000,12.725000,254,149,0.000000
19,7.475000,12.775000,255,149,0.000256
20,7.475000,12.725000,254,149,0.000000
21,7.475000,12.775000,255,149,0.001974
22,7.475000,12.725000,254,149,0.000000
23,7.475000,12.675000,253,149,0.000000
24,7.475000,12.725000,254,149,0.018174
25,7.525000,12.725000,254,150,0.000000
26,7.575000,12.725000,254,151,0.000000
27,7.575000,12.675000,253,151,0.011067
28,7.575000,12.725000,254,151,0.011874
29,7.525000,12.725000,254,150,0.014849
30,7.525000,12.675000,253,150,0.000000
31,7.525000,12.625000,252,150,0.000000
32,7.525000,12.575000,251,150,0.003599
33,7.525000,12.525000,250,150,0.001547
34,7.525000,12.575000,251,150,0.000000
35,7.525000,12.525000,250,150,0.000000
36,7.575000,12.525000,250,151,0.015401
37,7.575000,12.575000,251,151,0.000000
38,7.625000,12.575000,251,152,0.000000
39,7.625000,12.525000,250,152,0.000000
40,7.625000,12.475000,249,152,0.005098
41,7.675000,12.475000,249,153,0.000000
42,7.725000,12.475000,249,154,0.000000
43,7.725000,12.525000,250,154,0.005391
44,7.725000,12.475000,249,154,0.000000
45,7.725000,12.425000,248,154,0.006712
46,7.725000,12.475000,249,154,0.000000
47,7.725000,12.525000,250,154,0.013561
48,7.725000,12.475000,249,154,0.001068
49,7.675000,12.475000,249,153,0.000000
