step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,12.425000,0.675000,13,248,0.000000
1,12.425000,0.725000,14,248,0.006959
2,12.425000,0.775000,15,248,0.000000
3,12.425000,0.725000,14,248,0.000000
4,12.425000,0.675000,13,248,0.016004
5,12.425000,0.725000,14,248,0.000000
6,12.425000,0.675000,13,248,0.004197
7,12.475000,0.675000,13,249,0.000000
8,12.525000,0.675000,13,250,0.000000
9,12.475000,0.675000,13,249,0.000000
10,12.475000,0.625000,12,249,0.000000
11,12.525000,0.625000,12,250,0.000000
12,12.525000,0.675000,13,250,0.001762
13,12.525000,0.725000,14,250,0.000000
14,12.575000,0.725000,14,251,0.005905
15,12.575000,0.775000,15,251,0.000000
16,12.575000,0.825000,16,251,0.021241
17,12.575000,0.875000,17,251,0.024647
18,12.525000,0.875000,17,250,0.000000
19,12.525000,0.825000,16,250,0.006095
20,12.475000,0.825000,16,249,0.000000
21,12.425000,0.825000,16,248,0.004269
22,12.375000,0.825000,16,247,0.012696
23,12.375000,0.775000,15,247,0.002772
24,12.425000,0.775000,15,248,0.000000
25,12.425000,0.725000,14,248,0.009910
26,12.475000,0.725000,14,249,0.000000
27,12.525000,0.725000,14,250,0.000000
28,12.525000,0.775000,15,250,0.012965
29,12.525000,0.725000,14,250,0.005614
30,12.525000,0.675000,13,250,0.000000
31,12.525000,0.625000,12,250,0.000000
32,12.525000,0.675000,13,250,0.000000
33,12.525000,0.725000,14,250,0.000000
34,12.475000,0.725000,14,249,0.000392
35,12.475000,0.675000,13,249,0.003104
36,12.425000,0.675000,13,248,0.000000
37,12.425000,0.725000,14,248,0.000000
38,12.375000,0.725000,14,247,0.000000
39,12.425000,0.725000,14,248,0.006233
40,12.375000,0.725000,14,247,0.000000
41,12.425000,0.725000,14,248,0.009992
42,12.425000,0.675000,13,248,0.004718
43,12.475000,0.675000,13,249,0.003313
44,12.525000,0.675000,13,250,0.005430
45,12.525000,0.625000,12,250,0.000000
46,12.475000,0.625000,12,249,0.003281
47,12.525000,0.625000,12,250,0.000000
48,12.525000,0.575000,11,250,0.000221
49,12.475000,0.575000,11,249,0.000000
