step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,10.275000,3.975000,79,205,0.004065
1,10.275000,4.025000,80,205,0.008425
2,10.275000,4.075000,81,205,0.009216
3,10.275000,4.125000,82,205,0.000000
4,10.275000,4.175000,83,205,0.000000
5,10.275000,4.125000,82,205,0.000388
6,10.275000,4.175000,83,205,0.001582
7,10.275000,4.225000,84,205,0.007519
8,10.275000,4.275000,85,205,0.010686
9,10.275000,4.325000,86,205,0.013033
10,10.275000,4.375000,87,205,0.000000
11,10.325000,4.375000,87,206,0.027378
12,10.325000,4.425000,88,206,0.000000
13,10.325000,4.475000,89,206,0.002621
14,10.325000,4.525000,90,206,0.023874
15,10.325000,4.575000,91,206,0.005584
16,10.375000,4.575000,91,207,0.005990
17,10.425000,4.575000,91,208,0.009382
18,10.425000,4.625000,92,208,0.000000
19,10.425000,4.675000,93,208,0.000000
20,10.425000,4.725000,94,208,0.000000
21,10.475000,4.725000,94,209,0.003970
22,10.475000,4.775000,95,209,0.010135
23,10.475000,4.825000,96,209,0.000000
24,10.475000,4.875000,97,209,0.006329
25,10.475000,4.925000,98,209,0.012578
26,10.475000,4.975000,99,209,0.000000
27,10.475000,5.025000,100,209,0.017302
28,10.425000,5.025000,100,208,0.000000
29,10.375000,5.025000,100,207,0.004442
30,10.375000,5.075000,101,207,0.000000
31,10.375000,5.125000,102,207,0.009954
32,10.375000,5.175000,103,207,0.013789
33,10.375000,5.225000,104,207,0.000000
34,10.425000,5.225000,104,208,0.000861
35,10.425000,5.275000,105,208,0.013910
36,10.425000,5.325000,106,208,0.000000
37,10.425000,5.375000,107,208,0.011626
38,10.425000,5.425000,108,208,0.022540
39,10.425000,5.475000,109,208,0.000000
40,10.425000,5.525000,110,208,0.001167
41,10.475000,5.525000,110,209,0.000000
42,10.425000,5.525000,110,208,0.003155
43,10.425000,5.575000,111,208,0.002112
44,10.375000,5.575000,111,207,0.008312
45,10.375000,5.625000,112,207,0.008144
46,10.375000,5.575000,111,207,0.002604
47,10.375000,5.625000,112,207,0.015824
48,10.325000,5.625000,112,206,0.016961
49,10.275000,5.625000,112,205,0.002109
