step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.375000,9.525000,190,147,0.001557
1,7.425000,9.525000,190,148,0.018339
2,7.475000,9.525000,190,149,0.006590
3,7.525000,9.525000,190,150,0.003845
4,7.575000,9.525000,190,151,0.043260
5,7.625000,9.525000,190,152,0.005669
6,7.675000,9.525000,190,153,0.022787
7,7.725000,9.525000,190,154,0.020105
8,7.725000,9.475000,189,154,0.030612
9,7.775000,9.475000,189,155,0.031365
10,7.775000,9.525000,190,155,0.041534
11,7.825000,9.525000,190,156,0.020859
12,7.825000,9.475000,189,156,0.000000
13,7.875000,9.475000,189,157,0.018006
14,7.875000,9.425000,188,157,0.005787
15,7.925000,9.425000,188,158,0.006463
16,7.925000,9.375000,187,158,0.011956
17,7.925000,9.425000,188,158,0.015302
18,7.925000,9.375000,187,158,0.023176
19,7.925000,9.325000,186,158,0.018652
20,7.925000,9.275000,185,158,0.026588
21,7.925000,9.225000,184,158,0.027338
22,7.925000,9.175000,183,158,0.032143
23,7.925000,9.125000,182,158,0.042235
24,7.925000,9.075000,181,158,0.036078
25,7.925000,9.025000,180,158,0.040219
26,7.875000,9.025000,180,157,0.026504
27,7.875000,8.975000,179,157,0.036413
28,7.875000,8.925000,178,157,0.045004
29,7.875000,8.875000,177,157,0.052229
30,7.875000,8.825000,176,157,0.042429
31,7.925000,8.825000,176,158,0.041817
32,7.925000,8.775000,175,158,0.039598
33,7.925000,8.725000,174,158,0.057266
34,7.925000,8.675000,173,158,0.040055
35,7.925000,8.625000,172,158,0.055349
36,7.975000,8.625000,172,159,0.037866
37,7.975000,8.575000,171,159,0.076307
38,7.925000,8.575000,171,158,0.038334
39,7.975000,8.575000,171,159,0.048267
40,7.975000,8.525000,170,159,0.049049
41,7.975000,8.475000,169,159,0.046341
42,7.975000,8.425000,168,159,0.050138
43,8.025000,8.425000,168,160,0.068022
44,8.025000,8.375000,167,160,0.065404
45,8.075000,8.375000,167,161,0.080195
46,8.075000,8.325000,166,161,0.071948
47,8.075000,8.275000,165,161,0.077319
48,8.075000,8.225000,164,161,0.087768
49,8.125000,8.225000,164,162,0.087164
