step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.925000,5.725000,114,98,0.000000
1,4.925000,5.775000,115,98,0.017379
2,4.875000,5.775000,115,97,0.002810
3,4.875000,5.825000,116,97,0.003619
4,4.825000,5.825000,116,96,0.012903
5,4.825000,5.775000,115,96,0.017599
6,4.825000,5.825000,116,96,0.000000
7,4.775000,5.825000,116,95,0.015852
8,4.725000,5.825000,116,94,0.004389
9,4.725000,5.875000,117,94,0.002159
10,4.725000,5.825000,116,94,0.004622
11,4.725000,5.775000,115,94,0.000000
12,4.725000,5.725000,114,94,0.000000
13,4.725000,5.775000,115,94,0.000000
14,4.725000,5.725000,114,94,0.000000
15,4.775000,5.725000,114,95,0.000000
16,4.825000,5.725000,114,96,0.000000
17,4.825000,5.775000,115,96,0.000000
18,4.825000,5.725000,114,96,0.010333
19,4.825000,5.675000,113,96,0.000000
20,4.825000,5.625000,112,96,0.000000
21,4.875000,5.625000,112,97,0.003575
22,4.925000,5.625000,112,98,0.000000
23,4.975000,5.625000,112,99,0.000080
24,4.925000,5.625000,112,98,0.000000
25,4.925000,5.675000,113,98,0.014936
26,4.925000,5.725000,114,98,0.000000
27,4.875000,5.725000,114,97,0.000000
28,4.825000,5.725000,114,96,0.001698
29,4.825000,5.775000,115,96,0.014425
30,4.825000,5.825000,116,96,0.000000
31,4.825000,5.775000,115,96,0.013334
32,4.825000,5.825000,116,96,0.000000
33,4.825000,5.775000,115,96,0.002804
34,4.775000,5.775000,115,95,0.001583
35,4.825000,5.775000,115,96,0.011925
36,4.825000,5.725000,114,96,0.008090
37,4.825000,5.775000,115,96,0.009444
38,4.875000,5.775000,115,97,0.000000
39,4.925000,5.775000,115,98,0.000000
40,4.925000,5.825000,116,98,0.003961
41,4.925000,5.775000,115,98,0.000000
42,4.925000,5.725000,114,98,0.000000
43,4.925000,5.675000,113,98,0.000000
44,4.925000,5.725000,114,98,0.008862
45,4.925000,5.775000,115,98,0.013968
46,4.925000,5.725000,114,98,0.000000
47,4.875000,5.725000,114,97,0.000000
48,4.875000,5.775000,115,97,0.000000
49,4.875000,5.825000,116,97,0.004222
