step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.075000,8.425000,168,1,0.000000
1,0.125000,8.425000,168,2,0.005087
2,0.075000,8.425000,168,1,0.007130
3,0.025000,8.425000,168,0,0.000000
4,0.075000,8.425000,168,1,0.000000
5,0.075000,8.475000,169,1,0.011962
6,0.125000,8.475000,169,2,0.000000
7,0.125000,8.525000,170,2,0.000000
8,0.075000,8.525000,170,1,0.000000
9,0.125000,8.525000,170,2,0.000000
10,0.175000,8.525000,170,3,0.000000
11,0.225000,8.525000,170,4,0.004353
12,0.225000,8.575000,171,4,0.001433
13,0.225000,8.525000,170,4,0.000000
14,0.225000,8.475000,169,4,0.000000
15,0.225000,8.425000,168,4,0.000000
16,0.275000,8.425000,168,5,0.000000
17,0.325000,8.425000,168,6,0.000000
18,0.375000,8.425000,168,7,0.008004
19,0.375000,8.375000,167,7,0.006952
20,0.375000,8.325000,166,7,0.000000
21,0.425000,8.325000,166,8,0.000000
22,0.425000,8.375000,167,8,0.000000
23,0.425000,8.325000,166,8,0.000000
24,0.425000,8.275000,165,8,0.014967
25,0.425000,8.225000,164,8,0.000000
26,0.375000,8.225000,164,7,0.010729
27,0.375000,8.175000,163,7,0.000000
28,0.375000,8.125000,162,7,0.012052
29,0.425000,8.125000,162,8,0.000000
30,0.425000,8.075000,161,8,0.008438
31,0.425000,8.125000,162,8,0.000000
32,0.375000,8.125000,162,7,0.000000
33,0.375000,8.075000,161,7,0.000000
34,0.375000,8.025000,160,7,0.009261
35,0.375000,7.975000,159,7,0.001278
36,0.375000,7.925000,158,7,0.006928
37,0.375000,7.875000,157,7,0.000000
38,0.375000,7.825000,156,7,0.000000
39,0.375000,7.875000,157,7,0.000000
40,0.375000,7.925000,158,7,0.000000
41,0.375000,7.875000,157,7,0.000000
42,0.425000,7.875000,157,8,0.022932
43,0.425000,7.825000,156,8,0.007350
44,0.425000,7.775000,155,8,0.011211
45,0.425000,7.725000,154,8,0.000000
46,0.425000,7.675000,153,8,0.000000
47,0.425000,7.625000,152,8,0.002743
48,0.425000,7.575000,151,8,0.013707
49,0.425000,7.525000,150,8,0.001556
