step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,12.475000,6.825000,136,249,0.000000
1,12.475000,6.875000,137,249,0.000000
2,12.475000,6.925000,138,249,0.000000
3,12.475000,6.975000,139,249,0.000000
4,12.475000,6.925000,138,249,0.008618
5,12.475000,6.975000,139,249,0.000000
6,12.475000,7.025000,140,249,0.000000
7,12.475000,7.075000,141,249,0.024242
8,12.475000,7.125000,142,249,0.000000
9,12.425000,7.125000,142,248,0.000000
10,12.425000,7.175000,143,248,0.005261
11,12.475000,7.175000,143,249,0.000000
12,12.475000,7.125000,142,249,0.000537
13,12.475000,7.175000,143,249,0.006751
14,12.425000,7.175000,143,248,0.001113
15,12.475000,7.175000,143,249,0.005299
16,12.475000,7.225000,144,249,0.010256
17,12.425000,7.225000,144,248,0.029841
18,12.375000,7.225000,144,247,0.009644
19,12.375000,7.275000,145,247,0.022106
20,12.375000,7.325000,146,247,0.012135
21,12.325000,7.325000,146,246,0.028454
22,12.275000,7.325000,146,245,0.009904
23,12.325000,7.325000,146,246,0.028746
24,12.325000,7.375000,147,246,0.030242
25,12.275000,7.375000,147,245,0.011976
26,12.275000,7.425000,148,245,0.018453
27,12.225000,7.425000,148,244,0.025960
28,12.225000,7.475000,149,244,0.034318
29,12.275000,7.475000,149,245,0.024837
30,12.225000,7.475000,149,244,0.030467
31,12.225000,7.425000,148,244,0.032352
32,12.175000,7.425000,148,243,0.005130
33,12.175000,7.475000,149,243,0.011216
34,12.175000,7.525000,150,243,0.011324
35,12.175000,7.575000,151,243,0.036160
36,12.175000,7.625000,152,243,0.012693
37,12.125000,7.625000,152,242,0.041081
38,12.075000,7.625000,152,241,0.027477
39,12.075000,7.675000,153,241,0.060248
40,12.075000,7.625000,152,241,0.052084
41,12.075000,7.675000,153,241,0.061523
42,12.075000,7.725000,154,241,0.056871
43,12.025000,7.725000,154,240,0.045018
44,12.025000,7.775000,155,240,0.050842
45,12.025000,7.825000,156,240,0.055100
46,12.025000,7.875000,157,240,0.049029
47,12.075000,7.875000,157,241,0.040050
48,12.075000,7.925000,158,241,0.055464
49,12.025000,7.925000,158,240,0.078088
