step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.925000,11.925000,238,138,0.090342
1,6.975000,11.925000,238,139,0.093427
2,6.975000,11.975000,239,139,0.099674
3,6.975000,11.925000,238,139,0.106629
4,7.025000,11.925000,238,140,0.096709
5,7.025000,11.875000,237,140,0.088447
6,7.075000,11.875000,237,141,0.090671
7,7.075000,11.825000,236,141,0.098914
8,7.075000,11.775000,235,141,0.119647
9,7.075000,11.725000,234,141,0.111491
10,7.075000,11.675000,233,141,0.137382
11,7.075000,11.625000,232,141,0.132223
12,7.075000,11.575000,231,141,0.151548
13,7.025000,11.575000,231,140,0.160997
14,7.025000,11.525000,230,140,0.165119
15,7.025000,11.475000,229,140,0.145926
16,7.025000,11.425000,228,140,0.193892
17,7.025000,11.475000,229,140,0.166518
18,7.025000,11.425000,228,140,0.181248
19,7.025000,11.475000,229,140,0.177428
20,7.025000,11.525000,230,140,0.156326
21,7.025000,11.475000,229,140,0.170026
22,7.025000,11.525000,230,140,0.159205
23,7.025000,11.475000,229,140,0.163081
24,6.975000,11.475000,229,139,0.165058
25,6.975000,11.425000,228,139,0.159211
26,6.975000,11.375000,227,139,0.195314
27,6.975000,11.325000,226,139,0.202583
28,6.975000,11.275000,225,139,0.190389
29,7.025000,11.275000,225,140,0.203462
30,7.025000,11.225000,224,140,0.212065
31,6.975000,11.225000,224,139,0.207256
32,6.975000,11.175000,223,139,0.227352
33,6.975000,11.125000,222,139,0.250851
34,6.975000,11.075000,221,139,0.224487
35,6.925000,11.075000,221,138,0.261246
36,6.925000,11.025000,220,138,0.274799
37,6.925000,11.075000,221,138,0.257840
38,6.925000,11.025000,220,138,0.268844
39,6.925000,10.975000,219,138,0.283880
40,6.875000,10.975000,219,137,0.282004
41,6.875000,10.925000,218,137,0.283776
42,6.875000,10.875000,217,137,0.324427
43,6.875000,10.825000,216,137,0.313139
44,6.875000,10.775000,215,137,0.327875
45,6.875000,10.725000,214,137,0.337777
46,6.925000,10.725000,214,138,0.354835
47,6.925000,10.675000,213,138,0.343066
48,6.925000,10.725000,214,138,0.340937
49,6.925000,10.675000,213,138,0.378815
