step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.525000,1.025000,20,190,0.000000
1,9.575000,1.025000,20,191,0.003097
2,9.625000,1.025000,20,192,0.000000
3,9.625000,1.075000,21,192,0.000000
4,9.675000,1.075000,21,193,0.013089
5,9.675000,1.125000,22,193,0.000000
6,9.675000,1.075000,21,193,0.000000
7,9.725000,1.075000,21,194,0.000000
8,9.725000,1.125000,22,194,0.005673
9,9.675000,1.125000,22,193,0.000000
10,9.675000,1.075000,21,193,0.000000
11,9.725000,1.075000,21,194,0.026720
12,9.725000,1.125000,22,194,0.006958
13,9.775000,1.125000,22,195,0.000000
14,9.775000,1.075000,21,195,0.018265
15,9.725000,1.075000,21,194,0.000000
16,9.775000,1.075000,21,195,0.000000
17,9.725000,1.075000,21,194,0.004058
18,9.725000,1.125000,22,194,0.015212
19,9.775000,1.125000,22,195,0.008004
20,9.775000,1.075000,21,195,0.005374
21,9.775000,1.025000,20,195,0.000000
22,9.775000,1.075000,21,195,0.000000
23,9.775000,1.125000,22,195,0.028233
24,9.775000,1.175000,23,195,0.000300
25,9.775000,1.225000,24,195,0.000000
26,9.775000,1.275000,25,195,0.005340
27,9.825000,1.275000,25,196,0.000000
28,9.825000,1.325000,26,196,0.000000
29,9.775000,1.325000,26,195,0.003834
30,9.775000,1.375000,27,195,0.000000
31,9.775000,1.325000,26,195,0.000000
32,9.725000,1.325000,26,194,0.011288
33,9.775000,1.325000,26,195,0.000000
34,9.725000,1.325000,26,194,0.000000
35,9.725000,1.375000,27,194,0.000000
36,9.775000,1.375000,27,195,0.004743
37,9.775000,1.325000,26,195,0.000000
38,9.825000,1.325000,26,196,0.003850
39,9.825000,1.275000,25,196,0.008310
40,9.825000,1.325000,26,196,0.000000
41,9.825000,1.375000,27,196,0.013306
42,9.825000,1.325000,26,196,0.013697
43,9.775000,1.325000,26,195,0.005529
44,9.775000,1.275000,25,195,0.000000
45,9.825000,1.275000,25,196,0.000000
46,9.825000,1.325000,26,196,0.000000
47,9.775000,1.325000,26,195,0.009808
48,9.775000,1.275000,25,195,0.006403
49,9.825000,1.275000,25,196,0.006667
