step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.225000,1.375000,27,44,0.004322
1,2.175000,1.375000,27,43,0.000000
2,2.175000,1.325000,26,43,0.007623
3,2.175000,1.375000,27,43,0.003461
4,2.125000,1.375000,27,42,0.000000
5,2.075000,1.375000,27,41,0.010294
6,2.075000,1.325000,26,41,0.000000
7,2.075000,1.375000,27,41,0.012031
8,2.075000,1.425000,28,41,0.002848
9,2.025000,1.425000,28,40,0.000000
10,2.025000,1.375000,27,40,0.014336
11,2.075000,1.375000,27,41,0.001117
12,2.025000,1.375000,27,40,0.005290
13,2.025000,1.325000,26,40,0.000000
14,2.075000,1.325000,26,41,0.000000
15,2.025000,1.325000,26,40,0.000000
16,1.975000,1.325000,26,39,0.000000
17,2.025000,1.325000,26,40,0.003987
18,2.075000,1.325000,26,41,0.000000
19,2.075000,1.275000,25,41,0.000000
20,2.125000,1.275000,25,42,0.000000
21,2.175000,1.275000,25,43,0.000000
22,2.175000,1.325000,26,43,0.026802
23,2.175000,1.375000,27,43,0.004859
24,2.175000,1.425000,28,43,0.000000
25,2.125000,1.425000,28,42,0.000000
26,2.175000,1.425000,28,43,0.000000
27,2.175000,1.375000,27,43,0.000000
28,2.225000,1.375000,27,44,0.000000
29,2.175000,1.375000,27,43,0.000000
30,2.125000,1.375000,27,42,0.000000
31,2.125000,1.425000,28,42,0.001768
32,2.175000,1.425000,28,43,0.000000
33,2.175000,1.375000,27,43,0.000000
34,2.225000,1.375000,27,44,0.011589
35,2.275000,1.375000,27,45,0.000000
36,2.225000,1.375000,27,44,0.000000
37,2.175000,1.375000,27,43,0.000000
38,2.225000,1.375000,27,44,0.002678
39,2.175000,1.375000,27,43,0.000000
40,2.175000,1.425000,28,43,0.000000
41,2.225000,1.425000,28,44,0.000000
42,2.175000,1.425000,28,43,0.000000
43,2.225000,1.425000,28,44,0.001502
44,2.225000,1.375000,27,44,0.000000
45,2.175000,1.375000,27,43,0.000000
46,2.225000,1.375000,27,44,0.004910
47,2.275000,1.375000,27,45,0.000000
48,2.225000,1.375000,27,44,0.004919
49,2.225000,1.325000,26,44,0.007503
