step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.575000,11.375000,227,71,0.004936
1,3.525000,11.375000,227,70,0.006691
2,3.525000,11.425000,228,70,0.001972
3,3.575000,11.425000,228,71,0.000000
4,3.625000,11.425000,228,72,0.000000
5,3.625000,11.375000,227,72,0.000000
6,3.625000,11.325000,226,72,0.000000
7,3.675000,11.325000,226,73,0.013145
8,3.725000,11.325000,226,74,0.007843
9,3.775000,11.325000,226,75,0.000000
10,3.775000,11.275000,225,75,0.001502
11,3.775000,11.325000,226,75,0.020736
12,3.825000,11.325000,226,76,0.001117
13,3.775000,11.325000,226,75,0.000996
14,3.775000,11.375000,227,75,0.017169
15,3.775000,11.325000,226,75,0.000000
16,3.825000,11.325000,226,76,0.005248
17,3.825000,11.375000,227,76,0.000000
18,3.825000,11.425000,228,76,0.000000
19,3.775000,11.425000,228,75,0.000000
20,3.825000,11.425000,228,76,0.033893
21,3.825000,11.375000,227,76,0.000000
22,3.775000,11.375000,227,75,0.000000
23,3.775000,11.425000,228,75,0.000765
24,3.775000,11.375000,227,75,0.000000
25,3.825000,11.375000,227,76,0.005579
26,3.775000,11.375000,227,75,0.009356
27,3.775000,11.425000,228,75,0.006155
28,3.775000,11.475000,229,75,0.007371
29,3.775000,11.525000,230,75,0.000000
30,3.775000,11.575000,231,75,0.006958
31,3.775000,11.525000,230,75,0.000000
32,3.725000,11.525000,230,74,0.004257
33,3.775000,11.525000,230,75,0.000000
34,3.825000,11.525000,230,76,0.000000
35,3.825000,11.475000,229,76,0.000000
36,3.775000,11.475000,229,75,0.007543
37,3.725000,11.475000,229,74,0.000000
38,3.675000,11.475000,229,73,0.000000
39,3.625000,11.475000,229,72,0.000000
40,3.675000,11.475000,229,73,0.004544
41,3.725000,11.475000,229,74,0.009918
42,3.725000,11.525000,230,74,0.000000
43,3.725000,11.475000,229,74,0.000000
44,3.775000,11.475000,229,75,0.006751
45,3.775000,11.425000,228,75,0.012299
46,3.825000,11.425000,228,76,0.000000
47,3.775000,11.425000,228,75,0.000277
48,3.775000,11.475000,229,75,0.000000
49,3.725000,11.475000,229,74,0.004379
