step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.275000,8.975000,179,145,0.000000
1,7.225000,8.975000,179,144,0.000000
2,7.275000,8.975000,179,145,0.015284
3,7.325000,8.975000,179,146,0.000000
4,7.375000,8.975000,179,147,0.000000
5,7.425000,8.975000,179,148,0.005247
6,7.425000,9.025000,180,148,0.000000
7,7.475000,9.025000,180,149,0.000773
8,7.475000,8.975000,179,149,0.008025
9,7.525000,8.975000,179,150,0.000471
10,7.525000,9.025000,180,150,0.000000
11,7.575000,9.025000,180,151,0.000000
12,7.525000,9.025000,180,150,0.009424
13,7.475000,9.025000,180,149,0.000581
14,7.525000,9.025000,180,150,0.000000
15,7.575000,9.025000,180,151,0.000000
16,7.575000,8.975000,179,151,0.000000
17,7.575000,9.025000,180,151,0.007650
18,7.625000,9.025000,180,152,0.003460
19,7.625000,9.075000,181,152,0.000000
20,7.625000,9.125000,182,152,0.010663
21,7.625000,9.075000,181,152,0.005253
22,7.575000,9.075000,181,151,0.000000
23,7.625000,9.075000,181,152,0.000000
24,7.625000,9.125000,182,152,0.010226
25,7.625000,9.075000,181,152,0.006591
26,7.625000,9.025000,180,152,0.000000
27,7.675000,9.025000,180,153,0.000000
28,7.725000,9.025000,180,154,0.000000
29,7.725000,9.075000,181,154,0.020933
30,7.725000,9.125000,182,154,0.000000
31,7.725000,9.075000,181,154,0.000000
32,7.725000,9.125000,182,154,0.007512
33,7.775000,9.125000,182,155,0.000000
34,7.825000,9.125000,182,156,0.016277
35,7.825000,9.175000,183,156,0.000000
36,7.875000,9.175000,183,157,0.000000
37,7.875000,9.125000,182,157,0.000000
38,7.875000,9.075000,181,157,0.000000
39,7.875000,9.125000,182,157,0.000000
40,7.875000,9.175000,183,157,0.008033
41,7.875000,9.225000,184,157,0.000000
42,7.875000,9.175000,183,157,0.000000
43,7.875000,9.125000,182,157,0.000000
44,7.825000,9.125000,182,156,0.000000
45,7.775000,9.125000,182,155,0.008221
46,7.775000,9.175000,183,155,0.000000
47,7.825000,9.175000,183,156,0.000000
48,7.775000,9.175000,183,155,0.000000
49,7.825000,9.175000,183,156,0.007038
