step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,5.075000,8.575000,171,101,0.281796
1,5.075000,8.625000,172,101,0.282213
2,5.125000,8.625000,172,102,0.304529
3,5.125000,8.575000,171,102,0.265264
4,5.125000,8.625000,172,102,0.288176
5,5.175000,8.625000,172,103,0.289759
6,5.225000,8.625000,172,104,0.282747
7,5.225000,8.675000,173,104,0.291578
8,5.225000,8.725000,174,104,0.328592
9,5.225000,8.775000,175,104,0.351301
10,5.225000,8.825000,176,104,0.345781
11,5.225000,8.875000,177,104,0.350849
12,5.225000,8.925000,178,104,0.384289
13,5.225000,8.975000,179,104,0.376968
14,5.225000,9.025000,180,104,0.412745
15,5.175000,9.025000,180,103,0.409808
16,5.175000,8.975000,179,103,0.393593
17,5.125000,8.975000,179,102,0.394550
18,5.075000,8.975000,179,101,0.381750
19,5.075000,9.025000,180,101,0.387166
20,5.075000,9.075000,181,101,0.412576
21,5.075000,9.125000,182,101,0.422229
22,5.075000,9.175000,183,101,0.423394
23,5.075000,9.225000,184,101,0.469918
24,5.075000,9.275000,185,101,0.473028
25,5.075000,9.325000,186,101,0.468926
26,5.075000,9.375000,187,101,0.509764
27,5.075000,9.425000,188,101,0.511195
28,5.025000,9.425000,188,100,0.488746
29,5.025000,9.475000,189,100,0.500784
30,5.025000,9.525000,190,100,0.511155
31,5.025000,9.575000,191,100,0.533647
32,5.025000,9.525000,190,100,0.531230
33,5.075000,9.525000,190,101,0.547698
34,5.075000,9.575000,191,101,0.533073
35,5.075000,9.625000,192,101,0.574572
36,5.075000,9.675000,193,101,0.592512
37,5.075000,9.725000,194,101,0.610363
38,5.075000,9.775000,195,101,0.623283
39,5.075000,9.825000,196,101,0.623921
40,5.075000,9.875000,197,101,0.665612
41,5.075000,9.925000,198,101,0.650709
42,5.075000,9.975000,199,101,0.671998
43,5.075000,10.025000,200,101,0.688336
44,5.075000,10.075000,201,101,0.697949
45,5.125000,10.075000,201,102,0.706421
46,5.125000,10.125000,202,102,0.730414
47,5.125000,10.075000,201,102,0.703686
48,5.125000,10.125000,202,102,0.717232
49,5.175000,10.125000,202,103,0.714372
